dt,absorb_need_mw_region,absorb_need_mw,heat_demand_mw_th,h2_price_eur_per_kg,P_curt_use_mw,Unused_curt_mw,P_batt_ch_mw,P_batt_dis_mw,SOC_batt_mwh,P_p2h_mw,Q_th_dis_mw_th,Slack_unmet_th_mw_th,SOC_th_mwh_th,P_el_mw,y_el_on,y_el_start,y_el_stop,H2_prod_kg,H2_sale_kg,SOC_h2_kg,P_pb_deficit_mw,P_pb_surplus_mw
2024-01-01 05:30:00+01:00,315.4228940143732,3.154228940143732,0.0,7.075789,3.154228940143732,0.0,0.0,0.0,2.3444802696536087,0.0,0.0,0.0,6.2381943291727096,3.154228940143732,1,0,0,31.54228940143732,0.0,566.5422894014376,0.0,0.0
2024-01-01 06:00:00+01:00,305.156390246727,3.0515639024672705,0.0,7.181349,3.0515639024672705,0.0,0.0,0.0,2.3444802696536087,0.0,0.0,0.0,6.2381943291727096,3.0515639024672705,1,0,0,30.515639024672705,0.0,597.0579284261104,0.0,0.0
2024-01-01 06:30:00+01:00,259.3130902274914,2.593130902274914,0.0,7.181349,2.593130902274914,0.0,0.0,0.0,2.3444802696536087,0.0,0.0,0.0,6.2381943291727096,2.593130902274914,1,0,0,25.93130902274914,0.0,622.9892374488595,0.0,0.0
2024-01-01 07:00:00+01:00,237.020179946197,2.37020179946197,0.0,7.227629,2.37020179946197,0.0,0.0,0.0,2.3444802696536087,0.0,0.0,0.0,6.2381943291727096,2.37020179946197,1,0,0,23.702017994619702,0.0,646.6912554434792,0.0,0.0
2024-01-01 07:30:00+01:00,200.8309361524298,2.008309361524298,0.0,7.227629,2.008309361524298,0.0,0.0,0.0,2.3444802696536087,0.0,0.0,0.0,6.2381943291727096,2.008309361524298,1,0,0,20.08309361524298,0.0,666.7743490587222,0.0,0.0
2024-01-01 08:00:00+01:00,178.14701340363692,1.7814701340363692,0.0,7.366469,1.7814701340363692,0.0,0.0,1.7185298659636308,1.4399908665148562,0.0,0.0,0.0,6.2381943291727096,3.5,1,0,0,35.0,0.0,701.7743490587222,0.0,0.0
2024-01-01 08:30:00+01:00,616.0776492363455,6.160776492363454,0.0,7.366469,6.160776492363454,0.0,1.1607764923634543,0.0,1.991359700387497,0.0,0.0,0.0,6.2381943291727096,5.0,1,0,0,50.0,0.0,751.7743490587222,0.0,0.0
2024-01-01 09:00:00+01:00,556.8153420944824,5.568153420944824,0.0,7.699268999999999,5.568153420944824,0.0,0.5681534209448236,0.0,2.261232575336288,0.0,0.0,0.0,6.2381943291727096,5.0,1,0,0,50.0,0.0,801.7743490587222,0.0,0.0
2024-01-01 09:30:00+01:00,613.6001276869611,6.136001276869611,0.0,7.699268999999999,6.136001276869611,0.0,1.136001276869611,0.0,2.8008331818493533,0.0,0.0,0.0,6.2381943291727096,5.0,1,0,0,50.0,0.0,851.7743490587222,0.0,0.0
2024-01-01 10:00:00+01:00,576.2365292501161,5.762365292501161,0.0,8.759549,5.762365292501161,0.0,0.762365292501161,0.0,3.162956695787405,0.0,4.9,0.0,3.7881943291727094,5.0,1,0,0,50.0,0.0,901.7743490587222,0.0,0.0
2024-01-01 10:30:00+01:00,478.44458844253256,4.784445884425326,0.0,8.759549,4.784445884425326,0.0,0.0,0.2155541155746743,3.049507161274418,0.0,0.0,0.0,3.7881943291727094,5.0,1,0,0,50.0,0.0,951.7743490587222,0.0,0.0
2024-01-01 11:00:00+01:00,324.6579290778627,3.246579290778627,0.0,9.110029,3.246579290778627,0.0,0.0,1.753420709221373,2.1266541564210644,0.0,2.6763886583454184,0.0,2.45,5.0,1,0,0,50.0,0.0,1001.7743490587222,0.0,0.0
2024-01-01 11:30:00+01:00,351.59952002993384,3.5159952002993387,0.0,9.110029,3.5159952002993387,0.0,0.0,0.0,2.1266541564210644,0.0,0.0,0.0,2.45,3.5159952002993387,1,0,0,35.159952002993386,0.0,1036.9343010617156,0.0,0.0
2024-01-01 12:00:00+01:00,378.6421225361088,3.786421225361088,0.0,9.490149,3.786421225361088,0.0,0.0,0.0,2.1266541564210644,0.0,0.0,0.0,2.45,3.786421225361088,1,0,0,37.86421225361088,0.0,1074.7985133153265,0.0,0.0
2024-01-01 12:30:00+01:00,276.2056607648495,2.762056607648495,0.0,9.490149,2.762056607648495,0.0,0.0,0.0,2.1266541564210644,0.0,0.0,0.0,2.45,2.762056607648495,1,0,0,27.62056607648495,0.0,1102.4190793918115,0.0,0.0
2024-01-01 13:00:00+01:00,222.38355722664093,2.223835572266409,0.0,10.043429,2.223835572266409,0.0,0.0,0.0,2.1266541564210644,0.0,0.0,0.0,2.45,2.223835572266409,1,0,0,22.238355722664092,0.0,1124.6574351144754,0.0,0.0
2024-01-01 13:30:00+01:00,243.7328379520624,2.437328379520624,0.0,10.043429,2.437328379520624,0.0,0.0,0.0,2.1266541564210644,0.0,0.0,0.0,2.45,2.437328379520624,1,0,0,24.37328379520624,0.0,1149.0307189096816,0.0,0.0
2024-01-01 14:00:00+01:00,189.4336853378153,1.894336853378153,0.0,10.150549,1.894336853378153,0.0,0.0,0.0,2.1266541564210644,0.0,0.0,0.0,2.45,1.894336853378153,1,0,0,18.94336853378153,0.0,1167.974087443463,0.0,0.0
2024-01-01 14:30:00+01:00,105.57031577273762,1.055703157727376,0.0,10.150549,1.055703157727376,0.0,0.0,0.0,2.1266541564210644,0.0,0.0,0.0,2.45,1.055703157727376,1,0,0,10.557031577273762,0.0,1178.531119020737,0.0,0.0
2024-01-01 15:00:00+01:00,37.0464207703899,0.37046420770389904,0.0,10.169789,0.37046420770389904,0.0,0.0,0.6295357922961009,1.7953195288968007,0.0,0.0,0.0,2.45,1.0,1,0,0,10.0,0.0,1188.531119020737,0.0,0.0
2024-01-01 15:30:00+01:00,34.36028990988782,0.3436028990988782,0.0,10.169789,0.3436028990988782,0.0,0.0,0.9525842222099452,1.293959411944198,0.0,0.0,0.0,2.45,1.2961871213088236,1,0,0,12.961871213088237,0.0,1201.4929902338251,0.0,0.0
2024-01-01 16:00:00+01:00,13.118676269931806,0.13118676269931806,0.0,10.239989,0.13118676269931806,0.0,0.0,0.8688132373006819,0.8366892870491022,0.0,0.0,0.0,2.45,1.0,1,0,0,10.0,0.0,1211.4929902338251,0.0,0.0
2024-01-01 16:30:00+01:00,28.574691959942783,0.28574691959942783,0.0,10.239989,0.28574691959942783,0.0,0.0,0.7142530804005722,0.4607666131540642,0.0,4.9,0.0,0.0,1.0,1,0,0,10.0,0.0,1221.4929902338251,0.0,0.0
2024-01-01 17:00:00+01:00,182.1702821117711,1.8217028211177109,0.0,11.070949,1.8217028211177109,0.0,0.0,0.046887698401175015,0.4360888771534458,0.0,0.0,0.0,0.0,1.8685905195188859,1,0,0,18.68590519518886,0.0,1240.178895429014,0.0,0.0
2024-01-01 17:30:00+01:00,311.0021652927339,3.110021652927339,0.0,11.070949,3.110021652927339,0.0,0.0,0.2585688665915469,0.3,0.0,0.0,0.0,0.0,3.368590519518886,1,0,0,33.68590519518886,0.0,1273.8648006242026,0.0,0.0
2024-01-01 18:00:00+01:00,486.85905195188855,4.868590519518886,0.0,12.915389,4.868590519518886,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,4.868590519518886,1,0,0,48.68590519518886,0.0,1322.5507058193914,0.0,0.0
2024-01-01 18:30:00+01:00,541.5955977678109,5.4159559776781085,0.0,12.915389,5.4159559776781085,0.0,0.0,0.0,0.3,0.41595597767810855,0.0,0.0,0.203818429062274,5.0,1,0,0,50.0,2.2737367544323206e-13,1372.5507058193912,0.0,0.0
2024-01-01 19:00:00+01:00,734.0854199127665,7.340854199127665,0.0,12.726109,7.340854199127665,0.0,0.0,0.0,0.3,2.340854199127665,0.0,0.0,1.3508369866348298,5.0,1,0,0,50.0,0.0,1422.5507058193912,0.0,0.0
2024-01-01 19:30:00+01:00,869.2873398913716,8.692873398913717,0.0,12.726109,8.0,0.6928733989137168,3.0,0.0,1.7249999999999999,0.0,2.7016739732696595,0.0,0.0,5.0,1,0,0,50.0,0.0,1472.5507058193912,0.0,0.0
2024-01-01 20:00:00+01:00,1089.9281878280285,10.899281878280286,0.0,12.411509,10.899281878280286,0.0,0.9291222144015894,0.0,2.1663330518407546,4.970159663878697,0.0,0.0,2.4353782353005613,5.0,1,0,0,50.0,0.0,1522.5507058193912,0.0,0.0
2024-01-01 20:30:00+01:00,1384.6251332260724,13.846251332260724,0.0,12.411509,13.0,0.8462513322607244,3.0,0.0,3.5913330518407545,5.0,0.0,0.0,4.885378235300633,5.0,1,0,0,50.0,0.0,1572.5507058193912,0.0,0.0
2024-01-01 21:00:00+01:00,1551.7344331655286,15.517344331655286,0.0,11.454709,13.0,2.517344331655286,3.0,0.0,5.016333051840754,5.0,0.0,0.0,7.335378235300634,5.0,1,0,0,50.0,0.0,1622.5507058193912,0.0,0.0
2024-01-01 21:30:00+01:00,1448.551511954986,14.48551511954986,0.0,11.454709,7.038967201502567,7.446547918047292,0.0,2.9610327984974334,3.457894736842105,5.0,0.0,0.0,9.785378235300634,5.0,1,0,0,50.0,0.0,1672.5507058193912,0.0,0.0
2024-01-01 22:00:00+01:00,1708.342899170646,17.08342899170646,0.0,10.452669,7.0,10.083428991706459,0.0,3.0,1.8789473684210525,5.0,0.0,0.0,12.235378235300633,5.0,1,0,0,50.0,0.0,1722.5507058193912,0.0,0.0
2024-01-01 22:30:00+01:00,1497.120806694442,14.97120806694442,0.0,10.452669,7.0,7.9712080669444205,0.0,3.0,0.3,5.0,0.0,0.0,14.685378235300632,5.0,1,0,0,50.0,0.0,1772.5507058193912,0.0,0.0
2024-01-01 23:00:00+01:00,1845.9116231612963,18.459116231612963,0.0,10.184869,13.0,5.459116231612963,3.0,0.0,1.7249999999999999,5.0,0.0,0.0,17.13537823530063,5.0,1,0,0,50.0,0.0,1822.5507058193912,0.0,0.0
2024-01-01 23:30:00+01:00,1553.046682099006,15.530466820990059,0.0,10.184869,13.0,2.5304668209900587,3.0,0.0,3.15,5.0,0.0,0.0,19.58537823530063,5.0,1,0,0,50.0,0.0,1872.5507058193912,0.0,0.0
2024-01-02 00:00:00+01:00,1667.9749522800691,16.67974952280069,0.0,9.545269,7.0,9.679749522800691,0.0,3.0,1.5710526315789468,5.0,0.0,0.0,22.03537823530063,5.0,1,0,0,50.0,0.0,1922.5507058193912,0.0,0.0
2024-01-02 00:30:00+01:00,1493.2572707389882,14.932572707389882,0.0,9.545269,13.0,1.9325727073898822,3.0,0.0,2.996052631578946,5.0,0.0,0.0,24.48537823530063,5.0,1,0,0,50.0,0.0,1972.5507058193912,0.0,0.0
2024-01-02 01:00:00+01:00,1395.8014342651695,13.958014342651696,0.0,8.085109,7.0,6.958014342651696,0.0,3.0,1.417105263157894,5.0,0.0,0.0,26.93537823530063,5.0,1,0,0,50.0,0.0,2022.5507058193912,0.0,0.0
2024-01-02 01:30:00+01:00,1428.9703147328653,14.289703147328654,0.0,8.085109,13.0,1.2897031473286447,3.0,0.0,2.8421052631578982,5.0,0.0,0.0,29.385378235300628,5.0,1,0,0,50.0,0.0,2072.550705819391,0.0,0.0
2024-01-02 02:00:00+01:00,1624.7317465127956,16.247317465127956,0.0,7.851629,13.0,3.2473174651279564,3.0,0.0,4.267105263157898,5.0,0.0,0.0,31.835378235300627,5.0,1,0,0,50.0,0.0,2122.550705819391,0.0,0.0
2024-01-02 02:30:00+01:00,1578.7463924960591,15.787463924960592,0.0,7.851629,7.0,8.787463924960592,0.0,3.0,2.688157894736845,5.0,0.0,0.0,34.28537823530063,5.0,1,0,0,50.0,0.0,2172.550705819391,0.0,0.0
2024-01-02 03:00:00+01:00,1524.95555608956,15.249555560895601,0.0,7.663389,7.0,8.249555560895601,0.0,3.0,1.1092105263157928,5.0,0.0,0.0,36.73537823530063,5.0,1,0,0,50.0,0.0,2222.550705819391,0.0,0.0
2024-01-02 03:30:00+01:00,1762.4515371996656,17.624515371996658,0.0,7.663389,13.0,4.624515371996658,3.0,0.0,2.5342105263157926,5.0,0.0,0.0,39.18537823530063,5.0,1,0,0,50.0,0.0,2272.550705819391,0.0,0.0
2024-01-02 04:00:00+01:00,1801.8190052039888,18.018190052039888,0.0,6.933828999999999,13.0,5.018190052039888,3.0,0.0,3.9592105263157924,5.0,0.0,0.0,41.635378235300635,5.0,1,0,0,50.0,0.0,2322.550705819391,0.0,0.0
2024-01-02 04:30:00+01:00,1830.204846461544,18.302048464615442,0.0,6.933828999999999,7.0,11.302048464615442,0.0,3.0,2.3802631578947393,5.0,0.0,0.0,44.08537823530064,5.0,1,0,0,50.0,0.0,2372.550705819391,0.0,0.0
2024-01-02 05:00:00+01:00,1878.969924748556,18.78969924748556,0.0,6.654069,13.0,5.7896992474855615,3.0,0.0,3.805263157894739,5.0,0.0,0.0,46.53537823530064,5.0,1,0,0,50.0,0.0,2422.550705819391,0.0,0.0
2024-01-02 05:30:00+01:00,1672.0581207704583,16.720581207704583,0.0,6.654069,7.0,9.720581207704583,0.0,3.0,2.226315789473687,5.0,0.0,0.0,48.985378235300644,5.0,1,0,0,50.0,0.0,2472.550705819391,0.0,0.0
2024-01-02 06:00:00+01:00,1380.2909264121345,13.802909264121345,0.0,6.883388999999999,13.0,0.8029092641213449,3.0,0.0,3.6513157894736867,5.0,0.0,0.0,51.43537823530065,5.0,1,0,0,50.0,0.0,2522.550705819391,0.0,0.0
2024-01-02 06:30:00+01:00,1669.3354538159183,16.693354538159184,0.0,6.883388999999999,7.439300320673825,9.25405421748536,0.0,2.560699679326175,2.303579116144121,5.0,0.0,0.0,53.88537823530065,5.0,1,0,0,50.0,0.0,2572.550705819391,0.0,0.0
2024-01-02 07:00:00+01:00,1421.4262699344038,14.214262699344038,0.0,6.911989,13.0,1.2142626993440384,3.0,0.0,3.728579116144121,5.0,0.0,0.0,56.33537823530065,5.0,1,0,0,50.0,0.0,2622.550705819391,0.0,0.0
2024-01-02 07:30:00+01:00,1432.749824604878,14.327498246048782,0.0,6.911989,13.0,1.3274982460487816,3.0,0.0,5.153579116144121,5.0,0.0,0.0,58.785378235300655,5.0,1,0,0,50.0,0.0,2672.550705819391,0.0,0.0
2024-01-02 08:00:00+01:00,1134.9147961698031,11.349147961698032,0.0,7.290549,7.0,4.349147961698032,0.0,3.0,3.574631747723068,5.0,0.0,0.0,61.23537823530066,5.0,1,0,0,50.0,0.0,2722.550705819391,0.0,0.0
2024-01-02 08:30:00+01:00,1141.656849439183,11.416568494391829,0.0,7.290549,7.0,4.416568494391829,0.0,3.0,1.9956843793020163,5.0,0.0,0.0,63.68537823530066,5.0,1,0,0,50.0,0.0,2772.550705819391,0.0,0.0
2024-01-02 09:00:00+01:00,1104.822643059398,11.04822643059398,0.0,7.662349,7.0,4.04822643059398,0.0,3.0,0.4167370108809636,5.0,0.0,0.0,66.13537823530066,5.0,1,0,0,50.0,0.0,2822.550705819391,0.0,0.0
2024-01-02 09:30:00+01:00,1142.7824661807265,11.427824661807264,0.0,7.662349,11.427824661807264,0.0,1.4278246618072643,0.0,1.0949537252394141,5.0,0.0,0.0,68.58537823530067,5.0,1,0,0,50.0,0.0,2872.550705819391,0.0,0.0
2024-01-02 10:00:00+01:00,1292.63757837884,12.926375783788401,0.0,8.237469,12.926375783788401,0.0,2.9263757837884015,0.0,2.484982222538905,5.0,0.0,0.0,71.03537823530067,5.0,1,0,0,50.0,0.0,2922.550705819391,0.0,0.0
2024-01-02 10:30:00+01:00,1292.63757837884,12.926375783788401,0.0,8.237469,12.926375783788401,0.0,2.9263757837884015,0.0,3.8750107198383956,5.0,0.0,0.0,73.48537823530067,5.0,1,0,0,50.0,0.0,2972.550705819391,0.0,0.0
2024-01-02 11:00:00+01:00,1244.5960811420553,12.445960811420553,0.0,8.761629,12.44596081142055,0.0,2.4459608114205498,0.0,5.0368421052631565,5.0,0.0,0.0,75.93537823530067,5.0,1,0,0,50.0,0.0,3022.550705819391,0.0,0.0
2024-01-02 11:30:00+01:00,1185.3934657970922,11.853934657970923,0.0,8.761629,7.0,4.853934657970923,0.0,3.0,3.457894736842104,5.0,0.0,0.0,78.38537823530068,5.0,1,0,0,50.0,0.0,3072.550705819391,0.0,0.0
2024-01-02 12:00:00+01:00,1225.8674158902943,12.258674158902943,0.0,8.562469,7.0,5.258674158902943,0.0,3.0,1.8789473684210518,5.0,0.0,0.0,80.83537823530068,5.0,1,0,0,50.0,0.0,3122.550705819391,0.0,0.0
2024-01-02 12:30:00+01:00,1217.1372306119688,12.171372306119688,0.0,8.562469,7.0,5.171372306119688,0.0,3.0,0.3,5.0,0.0,0.0,83.28537823530068,5.0,1,0,0,50.0,0.0,3172.550705819391,0.0,0.0
2024-01-02 13:00:00+01:00,1262.8748740708377,12.628748740708376,0.0,8.473029,12.628748740708376,0.0,2.6287487407083763,0.0,1.5486556518364778,5.0,0.0,0.0,85.73537823530069,5.0,1,0,0,50.0,0.0,3222.550705819391,0.0,0.0
2024-01-02 13:30:00+01:00,1248.7119033331876,12.487119033331876,0.0,8.473029,12.487119033331874,0.0,2.487119033331874,0.0,2.7300371926691174,5.0,0.0,0.0,88.18537823530069,5.0,1,0,0,50.0,0.0,3272.550705819391,0.0,0.0
2024-01-02 14:00:00+01:00,1341.5888035586242,13.415888035586242,0.0,7.558869,13.0,0.4158880355862422,3.0,0.0,4.155037192669118,5.0,0.0,0.0,90.63537823530069,5.0,1,0,0,50.0,0.0,3322.550705819391,0.0,0.0
2024-01-02 14:30:00+01:00,1228.7844104949047,12.287844104949047,0.0,7.558869,7.0,5.2878441049490466,0.0,3.0,2.576089824248065,5.0,0.0,0.0,93.0853782353007,5.0,1,0,0,50.0,0.0,3372.550705819391,0.0,0.0
2024-01-02 15:00:00+01:00,1308.8535725562126,13.088535725562126,0.0,7.197469,11.607070470709345,1.4814652548527807,1.6070704707093448,0.0,3.3394482978350037,5.0,0.0,0.0,95.5353782353007,5.0,1,0,0,50.0,0.0,3422.550705819391,0.0,0.0
2024-01-02 15:30:00+01:00,1426.453414622924,14.26453414622924,0.0,7.197469,7.0,7.26453414622924,0.0,3.0,1.7605009294139515,5.0,0.0,0.0,97.9853782353007,5.0,1,0,0,50.0,0.0,3472.550705819391,0.0,0.0
2024-01-02 16:00:00+01:00,1428.340881720025,14.28340881720025,0.0,7.160549,13.0,1.2834088172002502,3.0,0.0,3.1855009294139514,5.0,0.0,0.0,100.4353782353007,5.0,1,0,0,50.0,0.0,3522.550705819391,0.0,0.0
2024-01-02 16:30:00+01:00,1353.8155692976393,13.538155692976392,0.0,7.160549,13.0,0.5381556929763924,3.0,0.0,4.610500929413951,5.0,0.0,0.0,102.8853782353007,5.0,1,0,0,50.0,0.0,3572.550705819391,0.0,0.0
2024-01-02 17:00:00+01:00,1229.3682253865368,12.293682253865368,0.0,7.238029,12.293682253865367,0.0,2.2936822538653665,0.0,5.7,5.0,0.0,0.0,105.33537823530071,5.0,1,0,0,50.0,0.0,3622.550705819391,0.0,0.0
2024-01-02 17:30:00+01:00,1129.8713592951367,11.298713592951367,0.0,7.238029,7.0,4.2987135929513665,0.0,3.0,4.121052631578948,5.0,0.0,0.0,107.78537823530071,5.0,1,0,0,50.0,0.0,3672.550705819391,0.0,0.0
2024-01-02 18:00:00+01:00,1121.4905894132992,11.214905894132992,0.0,7.608269,11.214905894132992,0.0,1.2149058941329915,0.0,4.698132931292119,5.0,0.0,0.0,110.23537823530071,5.0,1,0,0,50.0,0.0,3722.550705819391,0.0,0.0
2024-01-02 18:30:00+01:00,1089.3784825346247,10.893784825346247,0.0,7.608269,7.0,3.8937848253462466,0.0,3.0,3.119185562871066,5.0,0.0,0.0,112.68537823530072,5.0,1,0,0,50.0,0.0,3772.550705819391,0.0,0.0
2024-01-02 19:00:00+01:00,1017.5032501778657,10.175032501778658,0.0,8.501629,7.643547430544974,2.531485071233684,0.0,2.356452569455026,1.878947368421053,5.0,0.0,0.0,115.13537823530072,5.0,1,0,0,50.0,0.0,3822.550705819391,0.0,0.0
2024-01-02 19:30:00+01:00,1087.1810479300443,10.871810479300443,0.0,8.501629,7.0,3.871810479300443,0.0,3.0,0.3,5.0,0.0,0.0,117.58537823530072,5.0,1,0,0,50.0,0.0,3872.550705819391,0.0,0.0
2024-01-02 20:00:00+01:00,1122.0483368070982,11.220483368070981,0.0,8.645149,11.220483368070978,0.0,1.2204833680709797,0.0,0.8797295998337153,5.0,0.0,0.0,120.03537823530073,5.0,1,0,0,50.0,0.0,3922.550705819391,0.0,0.0
2024-01-02 20:30:00+01:00,1310.0587783602898,13.100587783602899,0.0,8.645149,13.0,0.100587783602899,3.0,0.0,2.304729599833715,5.0,0.0,0.0,122.48537823530073,5.0,1,0,0,50.0,0.0,3972.550705819391,0.0,0.0
2024-01-02 21:00:00+01:00,1340.3691774365966,13.403691774365967,0.0,8.352388999999999,12.751815800904089,0.6518759734618786,2.7518158009040885,0.0,3.6118421052631575,5.0,0.0,0.0,124.93537823530073,5.0,1,0,0,50.0,0.0,4022.550705819391,0.0,0.0
2024-01-02 21:30:00+01:00,1468.2659584612438,14.682659584612438,0.0,8.352388999999999,7.0,7.682659584612438,0.0,3.0,2.032894736842105,5.0,0.0,0.0,127.38537823530073,5.0,1,0,0,50.0,0.0,4072.550705819391,0.0,0.0
2024-01-02 22:00:00+01:00,1385.2448602556767,13.852448602556768,0.0,7.517269,7.0,6.852448602556767,0.0,3.0,0.4539473684210529,5.0,0.0,0.0,129.83537823530074,5.0,1,0,0,50.0,0.0,4122.550705819391,0.0,0.0
2024-01-02 22:30:00+01:00,1465.7146714392672,14.657146714392672,0.0,7.517269,13.0,1.6571467143926721,3.0,0.0,1.8789473684210527,5.0,0.0,0.0,132.28537823530073,5.0,1,0,0,50.0,0.0,4172.550705819391,0.0,0.0
2024-01-02 23:00:00+01:00,1472.0970487013094,14.720970487013094,0.0,7.524029,7.0,7.720970487013094,0.0,3.0,0.3,5.0,0.0,0.0,134.73537823530071,5.0,1,0,0,50.0,0.0,4222.550705819391,0.0,0.0
2024-01-02 23:30:00+01:00,1566.858781542683,15.668587815426829,0.0,7.524029,13.0,2.6685878154268288,3.0,0.0,1.7249999999999999,5.0,0.0,0.0,137.1853782353007,5.0,1,0,0,50.0,0.0,4272.550705819391,0.0,0.0
2024-01-03 00:00:00+01:00,1427.711587364088,14.27711587364088,0.0,6.829309,13.0,1.2771158736408807,3.0,0.0,3.15,5.0,0.0,0.0,139.6353782353007,5.0,1,0,0,50.0,0.0,4322.550705819391,0.0,0.0
2024-01-03 00:30:00+01:00,1377.1992241092803,13.771992241092804,0.0,6.829309,7.0,6.7719922410928035,0.0,3.0,1.5710526315789468,5.0,0.0,0.0,142.08537823530068,5.0,1,0,0,50.0,0.0,4372.550705819391,0.0,0.0
2024-01-03 01:00:00+01:00,1535.378118201947,15.353781182019471,0.0,5.257869,13.0,2.353781182019471,3.0,0.0,2.9960526315789466,5.0,0.0,0.0,144.53537823530067,5.0,1,0,0,50.0,0.0,4422.550705819391,0.0,0.0
2024-01-03 01:30:00+01:00,1446.0174183890272,14.460174183890272,0.0,5.257869,13.0,1.4601741838902722,3.0,0.0,4.421052631578947,5.0,0.0,0.0,146.98537823530066,5.0,1,0,0,50.0,0.0,4472.550705819391,0.0,0.0
2024-01-03 02:00:00+01:00,675.3035589410745,6.753035589410745,0.0,5.205869,6.753035589410745,0.0,0.0,3.0,2.8421052631578942,4.753035589410745,0.0,0.0,149.3143656741119,5.0,1,0,0,50.0,0.0,4522.550705819391,0.0,0.0
2024-01-03 02:30:00+01:00,485.3903980314117,4.853903980314117,0.0,5.205869,2.0,2.853903980314117,0.0,3.0,1.2631578947368416,0.0,4.9,0.0,146.864365674112,5.0,1,0,0,50.0,0.0,4572.550705819391,0.0,0.0
2024-01-03 03:00:00+01:00,591.12211043967,5.9112211043967005,0.0,5.181429,5.911221104396699,0.0,0.9112211043966978,0.0,1.695987919325273,0.0,4.9,0.0,144.41436567411202,5.0,1,0,0,50.0,0.0,4622.550705819391,0.0,0.0
2024-01-03 03:30:00+01:00,577.4363967634135,5.774363967634136,0.0,5.181429,5.774363967634141,0.0,0.7743639676341401,0.0,2.0638108039514895,0.0,4.9,0.0,141.96436567411203,5.0,1,0,0,50.0,0.0,4672.550705819391,0.0,0.0
2024-01-03 04:00:00+01:00,618.9743999330639,6.189743999330639,0.0,5.120069,6.189743999330639,0.0,1.1897439993306387,0.0,2.628939203633543,0.0,4.9,0.0,139.51436567411204,5.0,1,0,0,50.0,0.0,4722.550705819391,0.0,0.0
