dt,in_union,export_mw,wind_mw,solar_mw,conso_mw,vre_mw,cap_mw_min_export_vre,weight_export_sq,absorb_need_mw_region,export_after_mw
2024-01-15 11:30:00+01:00,0,796.0,1796.0,181.0,7473.0,1977.0,0.0,0.0,0.0,796.0
2024-01-15 12:00:00+01:00,0,1192.0,2141.0,212.0,7444.0,2353.0,0.0,0.0,0.0,1192.0
2024-01-15 12:30:00+01:00,0,1362.0,2401.0,223.0,7534.0,2624.0,0.0,0.0,0.0,1362.0
2024-01-15 13:00:00+01:00,0,1729.0,2513.0,226.0,7279.0,2739.0,0.0,0.0,0.0,1729.0
2024-01-15 13:30:00+01:00,0,1592.0,2508.0,221.0,7378.0,2729.0,0.0,0.0,0.0,1592.0
2024-01-15 14:00:00+01:00,0,1192.0,2443.0,195.0,7367.0,2638.0,0.0,0.0,0.0,1192.0
2024-01-15 14:30:00+01:00,0,1182.0,2479.0,158.0,7177.0,2637.0,0.0,0.0,0.0,1182.0
2024-01-15 15:00:00+01:00,0,1398.0,2302.0,128.0,7069.0,2430.0,0.0,0.0,0.0,1398.0
2024-01-15 15:30:00+01:00,0,1047.0,2087.0,85.0,7178.0,2172.0,0.0,0.0,0.0,1047.0
2024-01-15 16:00:00+01:00,0,408.0,1644.0,63.0,7400.0,1707.0,0.0,0.0,0.0,408.0
2024-01-15 16:30:00+01:00,0,216.0,1271.0,27.0,7146.0,1298.0,0.0,0.0,0.0,216.0
2024-01-15 17:00:00+01:00,0,-465.0,996.0,7.0,7552.0,1003.0,0.0,0.0,0.0,0.0
2024-01-15 17:30:00+01:00,0,-334.0,861.0,0.0,7274.0,861.0,0.0,0.0,0.0,0.0
2024-01-15 18:00:00+01:00,0,-570.0,821.0,0.0,7455.0,821.0,0.0,0.0,0.0,0.0
2024-01-15 18:30:00+01:00,0,-954.0,756.0,0.0,7729.0,756.0,0.0,0.0,0.0,0.0
2024-01-15 19:00:00+01:00,0,-1204.0,742.0,0.0,8004.0,742.0,0.0,0.0,0.0,0.0
2024-01-15 19:30:00+01:00,0,-1081.0,677.0,0.0,7844.0,677.0,0.0,0.0,0.0,0.0
2024-01-15 20:00:00+01:00,0,-1365.0,613.0,0.0,8038.0,613.0,0.0,0.0,0.0,0.0
2024-01-15 20:30:00+01:00,0,-839.0,573.0,0.0,7448.0,573.0,0.0,0.0,0.0,0.0
2024-01-15 21:00:00+01:00,0,-479.0,557.0,0.0,7090.0,557.0,0.0,0.0,0.0,0.0
2024-01-15 21:30:00+01:00,0,-838.0,547.0,0.0,7268.0,547.0,0.0,0.0,0.0,0.0
2024-01-15 22:00:00+01:00,0,-869.0,480.0,0.0,7183.0,480.0,0.0,0.0,0.0,0.0
2024-01-15 22:30:00+01:00,0,-793.0,439.0,0.0,7143.0,439.0,0.0,0.0,0.0,0.0
2024-01-15 23:00:00+01:00,0,-813.0,390.0,0.0,7080.0,390.0,0.0,0.0,0.0,0.0
2024-01-15 23:30:00+01:00,0,-904.0,344.0,0.0,6982.0,344.0,0.0,0.0,0.0,0.0
2024-01-16 00:00:00+01:00,0,-823.0,299.0,0.0,6808.0,299.0,0.0,0.0,0.0,0.0
2024-01-16 00:30:00+01:00,0,-1090.0,270.0,0.0,7249.0,270.0,0.0,0.0,0.0,0.0
2024-01-16 01:00:00+01:00,0,-1296.0,210.0,0.0,7384.0,210.0,0.0,0.0,0.0,0.0
2024-01-16 01:30:00+01:00,0,-1095.0,139.0,0.0,7088.0,139.0,0.0,0.0,0.0,0.0
2024-01-16 02:00:00+01:00,0,-928.0,71.0,0.0,6875.0,71.0,0.0,0.0,0.0,0.0
2024-01-16 02:30:00+01:00,0,-937.0,39.0,0.0,6909.0,39.0,0.0,0.0,0.0,0.0
2024-01-16 03:00:00+01:00,0,-1042.0,32.0,0.0,6983.0,32.0,0.0,0.0,0.0,0.0
2024-01-16 03:30:00+01:00,0,-711.0,41.0,0.0,6705.0,41.0,0.0,0.0,0.0,0.0
2024-01-16 04:00:00+01:00,0,-729.0,73.0,0.0,6689.0,73.0,0.0,0.0,0.0,0.0
2024-01-16 04:30:00+01:00,0,-554.0,89.0,0.0,6544.0,89.0,0.0,0.0,0.0,0.0
2024-01-16 05:00:00+01:00,0,-315.0,123.0,0.0,6473.0,123.0,0.0,0.0,0.0,0.0
2024-01-16 05:30:00+01:00,0,-516.0,205.0,0.0,6742.0,205.0,0.0,0.0,0.0,0.0
2024-01-16 06:00:00+01:00,0,-40.0,288.0,0.0,6597.0,288.0,0.0,0.0,0.0,0.0
2024-01-16 06:30:00+01:00,0,-694.0,368.0,0.0,7373.0,368.0,0.0,0.0,0.0,0.0
2024-01-16 07:00:00+01:00,0,-1060.0,379.0,0.0,7712.0,379.0,0.0,0.0,0.0,0.0
2024-01-16 07:30:00+01:00,0,-1296.0,377.0,0.0,7972.0,377.0,0.0,0.0,0.0,0.0
2024-01-16 08:00:00+01:00,0,-1445.0,381.0,0.0,8123.0,381.0,0.0,0.0,0.0,0.0
2024-01-16 08:30:00+01:00,0,-1384.0,425.0,0.0,8134.0,425.0,0.0,0.0,0.0,0.0
2024-01-16 09:00:00+01:00,0,-1450.0,403.0,4.0,8150.0,407.0,0.0,0.0,0.0,0.0
2024-01-16 09:30:00+01:00,0,-1274.0,401.0,28.0,7997.0,429.0,0.0,0.0,0.0,0.0
2024-01-16 10:00:00+01:00,0,-1389.0,330.0,65.0,8072.0,395.0,0.0,0.0,0.0,0.0
2024-01-16 10:30:00+01:00,0,-1130.0,278.0,116.0,7791.0,394.0,0.0,0.0,0.0,0.0
2024-01-16 11:00:00+01:00,0,-925.0,229.0,161.0,7581.0,390.0,0.0,0.0,0.0,0.0
2024-01-16 11:30:00+01:00,0,-1110.0,203.0,199.0,7800.0,402.0,0.0,0.0,0.0,0.0
2024-01-16 12:00:00+01:00,0,-1271.0,144.0,224.0,7916.0,368.0,0.0,0.0,0.0,0.0
2024-01-16 12:30:00+01:00,0,-940.0,104.0,249.0,7545.0,353.0,0.0,0.0,0.0,0.0
2024-01-16 13:00:00+01:00,0,-684.0,83.0,258.0,7307.0,341.0,0.0,0.0,0.0,0.0
2024-01-16 13:30:00+01:00,0,-636.0,75.0,254.0,7209.0,329.0,0.0,0.0,0.0,0.0
2024-01-16 14:00:00+01:00,0,-473.0,53.0,234.0,7026.0,287.0,0.0,0.0,0.0,0.0
2024-01-16 14:30:00+01:00,0,-693.0,46.0,200.0,7231.0,246.0,0.0,0.0,0.0,0.0
2024-01-16 15:00:00+01:00,0,-778.0,53.0,157.0,7236.0,210.0,0.0,0.0,0.0,0.0
2024-01-16 15:30:00+01:00,0,-812.0,65.0,112.0,7203.0,177.0,0.0,0.0,0.0,0.0
2024-01-16 16:00:00+01:00,0,-825.0,97.0,75.0,7258.0,172.0,0.0,0.0,0.0,0.0
2024-01-16 16:30:00+01:00,0,-810.0,99.0,29.0,7215.0,128.0,0.0,0.0,0.0,0.0
2024-01-16 17:00:00+01:00,0,-745.0,119.0,5.0,7144.0,124.0,0.0,0.0,0.0,0.0
2024-01-16 17:30:00+01:00,0,-950.0,182.0,0.0,7448.0,182.0,0.0,0.0,0.0,0.0
2024-01-16 18:00:00+01:00,0,-874.0,324.0,0.0,7512.0,324.0,0.0,0.0,0.0,0.0
2024-01-16 18:30:00+01:00,0,-923.0,521.0,0.0,7754.0,521.0,0.0,0.0,0.0,0.0
2024-01-16 19:00:00+01:00,0,-1171.0,623.0,0.0,8076.0,623.0,0.0,0.0,0.0,0.0
2024-01-16 19:30:00+01:00,0,-1020.0,669.0,0.0,7995.0,669.0,0.0,0.0,0.0,0.0
2024-01-16 20:00:00+01:00,0,-734.0,778.0,0.0,7774.0,778.0,0.0,0.0,0.0,0.0
2024-01-16 20:30:00+01:00,0,-479.0,825.0,0.0,7591.0,825.0,0.0,0.0,0.0,0.0
2024-01-16 21:00:00+01:00,0,-232.0,947.0,0.0,7427.0,947.0,0.0,0.0,0.0,0.0
2024-01-16 21:30:00+01:00,0,-130.0,961.0,0.0,7192.0,961.0,0.0,0.0,0.0,0.0
2024-01-16 22:00:00+01:00,0,142.0,990.0,0.0,6866.0,990.0,0.0,0.0,0.0,142.0
2024-01-16 22:30:00+01:00,0,-109.0,980.0,0.0,7174.0,980.0,0.0,0.0,0.0,0.0
2024-01-16 23:00:00+01:00,0,138.0,894.0,0.0,7069.0,894.0,0.0,0.0,0.0,138.0
2024-01-16 23:30:00+01:00,0,126.0,845.0,0.0,7005.0,845.0,0.0,0.0,0.0,126.0
2024-01-17 00:00:00+01:00,0,-578.0,896.0,0.0,7430.0,896.0,0.0,0.0,0.0,0.0
2024-01-17 00:30:00+01:00,0,-494.0,853.0,0.0,7086.0,853.0,0.0,0.0,0.0,0.0
2024-01-17 01:00:00+01:00,0,-520.0,888.0,0.0,7040.0,888.0,0.0,0.0,0.0,0.0
2024-01-17 01:30:00+01:00,0,-536.0,892.0,0.0,7041.0,892.0,0.0,0.0,0.0,0.0
2024-01-17 02:00:00+01:00,0,-876.0,850.0,0.0,7188.0,850.0,0.0,0.0,0.0,0.0
2024-01-17 02:30:00+01:00,0,-533.0,750.0,0.0,6838.0,750.0,0.0,0.0,0.0,0.0
2024-01-17 03:00:00+01:00,0,-861.0,728.0,0.0,7067.0,728.0,0.0,0.0,0.0,0.0
2024-01-17 03:30:00+01:00,0,-313.0,711.0,0.0,6528.0,711.0,0.0,0.0,0.0,0.0
2024-01-17 04:00:00+01:00,0,-555.0,644.0,0.0,6676.0,644.0,0.0,0.0,0.0,0.0
2024-01-17 04:30:00+01:00,0,-351.0,513.0,0.0,6424.0,513.0,0.0,0.0,0.0,0.0
2024-01-17 05:00:00+01:00,0,-591.0,423.0,0.0,6674.0,423.0,0.0,0.0,0.0,0.0
2024-01-17 05:30:00+01:00,0,-669.0,378.0,0.0,6681.0,378.0,0.0,0.0,0.0,0.0
2024-01-17 06:00:00+01:00,0,-369.0,354.0,0.0,6471.0,354.0,0.0,0.0,0.0,0.0
2024-01-17 06:30:00+01:00,0,-1155.0,324.0,0.0,7158.0,324.0,0.0,0.0,0.0,0.0
2024-01-17 07:00:00+01:00,0,-1080.0,313.0,0.0,7329.0,313.0,0.0,0.0,0.0,0.0
2024-01-17 07:30:00+01:00,0,-986.0,308.0,0.0,7497.0,308.0,0.0,0.0,0.0,0.0
2024-01-17 08:00:00+01:00,0,-1535.0,319.0,0.0,8052.0,319.0,0.0,0.0,0.0,0.0
2024-01-17 08:30:00+01:00,0,-1293.0,321.0,0.0,7813.0,321.0,0.0,0.0,0.0,0.0
2024-01-17 09:00:00+01:00,0,-1434.0,317.0,0.0,7887.0,317.0,0.0,0.0,0.0,0.0
2024-01-17 09:30:00+01:00,0,-1406.0,320.0,3.0,7869.0,323.0,0.0,0.0,0.0,0.0
2024-01-17 10:00:00+01:00,0,-1688.0,335.0,7.0,8226.0,342.0,0.0,0.0,0.0,0.0
2024-01-17 10:30:00+01:00,0,-1269.0,366.0,12.0,7886.0,378.0,0.0,0.0,0.0,0.0
2024-01-17 11:00:00+01:00,0,-1214.0,426.0,13.0,7870.0,439.0,0.0,0.0,0.0,0.0
2024-01-17 11:30:00+01:00,0,-1244.0,491.0,15.0,7976.0,506.0,0.0,0.0,0.0,0.0
2024-01-17 12:00:00+01:00,0,-1359.0,564.0,18.0,8151.0,582.0,0.0,0.0,0.0,0.0
2024-01-17 12:30:00+01:00,0,-1379.0,618.0,19.0,8175.0,637.0,0.0,0.0,0.0,0.0
2024-01-17 13:00:00+01:00,0,-939.0,672.0,17.0,7830.0,689.0,0.0,0.0,0.0,0.0
2024-01-17 13:30:00+01:00,0,-892.0,734.0,14.0,7850.0,748.0,0.0,0.0,0.0,0.0
2024-01-17 14:00:00+01:00,0,-892.0,711.0,13.0,7748.0,724.0,0.0,0.0,0.0,0.0
2024-01-17 14:30:00+01:00,0,-1285.0,690.0,12.0,7758.0,702.0,0.0,0.0,0.0,0.0
2024-01-17 15:00:00+01:00,0,-1076.0,770.0,11.0,7695.0,781.0,0.0,0.0,0.0,0.0
2024-01-17 15:30:00+01:00,0,-612.0,873.0,9.0,7638.0,882.0,0.0,0.0,0.0,0.0
2024-01-17 16:00:00+01:00,0,-697.0,941.0,5.0,7591.0,946.0,0.0,0.0,0.0,0.0
2024-01-17 16:30:00+01:00,0,-813.0,1003.0,2.0,7645.0,1005.0,0.0,0.0,0.0,0.0
2024-01-17 17:00:00+01:00,0,-626.0,992.0,0.0,7457.0,992.0,0.0,0.0,0.0,0.0
2024-01-17 17:30:00+01:00,0,-544.0,966.0,0.0,7511.0,966.0,0.0,0.0,0.0,0.0
2024-01-17 18:00:00+01:00,0,-746.0,956.0,0.0,7703.0,956.0,0.0,0.0,0.0,0.0
2024-01-17 18:30:00+01:00,0,-663.0,828.0,0.0,7680.0,828.0,0.0,0.0,0.0,0.0
2024-01-17 19:00:00+01:00,0,-705.0,693.0,0.0,7587.0,693.0,0.0,0.0,0.0,0.0
2024-01-17 19:30:00+01:00,0,-877.0,539.0,0.0,7619.0,539.0,0.0,0.0,0.0,0.0
2024-01-17 20:00:00+01:00,0,-876.0,477.0,0.0,7549.0,477.0,0.0,0.0,0.0,0.0
2024-01-17 20:30:00+01:00,0,-555.0,482.0,0.0,7186.0,482.0,0.0,0.0,0.0,0.0
2024-01-17 21:00:00+01:00,0,-567.0,434.0,0.0,7131.0,434.0,0.0,0.0,0.0,0.0
2024-01-17 21:30:00+01:00,0,-603.0,413.0,0.0,6971.0,413.0,0.0,0.0,0.0,0.0
2024-01-17 22:00:00+01:00,0,-362.0,386.0,0.0,6511.0,386.0,0.0,0.0,0.0,0.0
2024-01-17 22:30:00+01:00,0,-733.0,359.0,0.0,6832.0,359.0,0.0,0.0,0.0,0.0
2024-01-17 23:00:00+01:00,0,-613.0,360.0,0.0,6723.0,360.0,0.0,0.0,0.0,0.0
2024-01-17 23:30:00+01:00,0,-527.0,369.0,0.0,6673.0,369.0,0.0,0.0,0.0,0.0
2024-01-18 00:00:00+01:00,0,-727.0,462.0,0.0,6913.0,462.0,0.0,0.0,0.0,0.0
2024-01-18 00:30:00+01:00,0,-218.0,436.0,0.0,6743.0,436.0,0.0,0.0,0.0,0.0
2024-01-18 01:00:00+01:00,0,-800.0,498.0,0.0,6833.0,498.0,0.0,0.0,0.0,0.0
2024-01-18 01:30:00+01:00,0,-661.0,669.0,0.0,6662.0,669.0,0.0,0.0,0.0,0.0
2024-01-18 02:00:00+01:00,0,-803.0,766.0,0.0,6891.0,766.0,0.0,0.0,0.0,0.0
2024-01-18 02:30:00+01:00,1,-467.0,844.0,0.0,6610.0,844.0,0.0,0.0,0.0,0.0
2024-01-18 03:00:00+01:00,1,-490.0,719.0,0.0,6586.0,719.0,0.0,0.0,0.0,0.0
2024-01-18 03:30:00+01:00,1,-555.0,601.0,0.0,6553.0,601.0,0.0,0.0,0.0,0.0
2024-01-18 04:00:00+01:00,1,-306.0,621.0,0.0,6388.0,621.0,0.0,0.0,0.0,0.0
2024-01-18 04:30:00+01:00,1,-40.0,674.0,0.0,6228.0,674.0,0.0,0.0,0.0,0.0
2024-01-18 05:00:00+01:00,1,82.0,702.0,0.0,6220.0,702.0,82.0,6724.0,0.4661645091241721,81.53383549087583
2024-01-18 05:30:00+01:00,1,-78.0,799.0,0.0,6394.0,799.0,0.0,0.0,0.0,0.0
2024-01-18 06:00:00+01:00,0,71.0,769.0,0.0,6347.0,769.0,0.0,0.0,0.0,71.0
2024-01-18 06:30:00+01:00,0,-401.0,820.0,0.0,6888.0,820.0,0.0,0.0,0.0,0.0
2024-01-18 07:00:00+01:00,0,-95.0,818.0,0.0,7072.0,818.0,0.0,0.0,0.0,0.0
2024-01-18 07:30:00+01:00,0,-345.0,782.0,0.0,7340.0,782.0,0.0,0.0,0.0,0.0
2024-01-18 08:00:00+01:00,0,-539.0,831.0,0.0,7593.0,831.0,0.0,0.0,0.0,0.0
2024-01-18 08:30:00+01:00,0,-426.0,787.0,0.0,7426.0,787.0,0.0,0.0,0.0,0.0
2024-01-18 09:00:00+01:00,0,-612.0,772.0,0.0,7563.0,772.0,0.0,0.0,0.0,0.0
2024-01-18 09:30:00+01:00,0,-360.0,834.0,1.0,7402.0,835.0,0.0,0.0,0.0,0.0
2024-01-18 10:00:00+01:00,0,-530.0,901.0,3.0,7630.0,904.0,0.0,0.0,0.0,0.0
2024-01-18 10:30:00+01:00,0,-470.0,940.0,7.0,7633.0,947.0,0.0,0.0,0.0,0.0
2024-01-18 11:00:00+01:00,0,-243.0,929.0,11.0,7385.0,940.0,0.0,0.0,0.0,0.0
2024-01-18 11:30:00+01:00,0,-460.0,878.0,14.0,7548.0,892.0,0.0,0.0,0.0,0.0
2024-01-18 12:00:00+01:00,0,-495.0,763.0,18.0,7453.0,781.0,0.0,0.0,0.0,0.0
2024-01-18 12:30:00+01:00,0,-806.0,636.0,24.0,7614.0,660.0,0.0,0.0,0.0,0.0
2024-01-18 13:00:00+01:00,0,-752.0,526.0,28.0,7410.0,554.0,0.0,0.0,0.0,0.0
2024-01-18 13:30:00+01:00,0,-601.0,553.0,31.0,7357.0,584.0,0.0,0.0,0.0,0.0
2024-01-18 14:00:00+01:00,0,-103.0,571.0,33.0,6859.0,604.0,0.0,0.0,0.0,0.0
2024-01-18 14:30:00+01:00,0,-362.0,588.0,35.0,7116.0,623.0,0.0,0.0,0.0,0.0
2024-01-18 15:00:00+01:00,0,-331.0,612.0,33.0,7113.0,645.0,0.0,0.0,0.0,0.0
2024-01-18 15:30:00+01:00,0,-286.0,644.0,27.0,7097.0,671.0,0.0,0.0,0.0,0.0
2024-01-18 16:00:00+01:00,0,-358.0,666.0,17.0,7191.0,683.0,0.0,0.0,0.0,0.0
2024-01-18 16:30:00+01:00,0,-255.0,695.0,9.0,7159.0,704.0,0.0,0.0,0.0,0.0
2024-01-18 17:00:00+01:00,0,-129.0,691.0,2.0,7069.0,693.0,0.0,0.0,0.0,0.0
2024-01-18 17:30:00+01:00,0,-442.0,730.0,0.0,7425.0,730.0,0.0,0.0,0.0,0.0
2024-01-18 18:00:00+01:00,0,-8.0,805.0,0.0,7063.0,805.0,0.0,0.0,0.0,0.0
2024-01-18 18:30:00+01:00,0,-710.0,889.0,0.0,7778.0,889.0,0.0,0.0,0.0,0.0
2024-01-18 19:00:00+01:00,0,-758.0,983.0,0.0,7888.0,983.0,0.0,0.0,0.0,0.0
2024-01-18 19:30:00+01:00,0,-910.0,1053.0,0.0,8094.0,1053.0,0.0,0.0,0.0,0.0
2024-01-18 20:00:00+01:00,0,-662.0,1068.0,0.0,7855.0,1068.0,0.0,0.0,0.0,0.0
2024-01-18 20:30:00+01:00,0,-459.0,983.0,0.0,7565.0,983.0,0.0,0.0,0.0,0.0
2024-01-18 21:00:00+01:00,0,-385.0,956.0,0.0,7489.0,956.0,0.0,0.0,0.0,0.0
2024-01-18 21:30:00+01:00,0,-340.0,974.0,0.0,7199.0,974.0,0.0,0.0,0.0,0.0
2024-01-18 22:00:00+01:00,0,15.0,961.0,0.0,7141.0,961.0,0.0,0.0,0.0,15.0
2024-01-18 22:30:00+01:00,0,61.0,869.0,0.0,7012.0,869.0,0.0,0.0,0.0,61.0
2024-01-18 23:00:00+01:00,0,-213.0,878.0,0.0,7277.0,878.0,0.0,0.0,0.0,0.0
2024-01-18 23:30:00+01:00,0,-459.0,804.0,0.0,7124.0,804.0,0.0,0.0,0.0,0.0
2024-01-19 00:00:00+01:00,0,-334.0,753.0,0.0,7089.0,753.0,0.0,0.0,0.0,0.0
2024-01-19 00:30:00+01:00,0,-840.0,679.0,0.0,7456.0,679.0,0.0,0.0,0.0,0.0
2024-01-19 01:00:00+01:00,0,-1180.0,630.0,0.0,7469.0,630.0,0.0,0.0,0.0,0.0
2024-01-19 01:30:00+01:00,0,-949.0,615.0,0.0,7080.0,615.0,0.0,0.0,0.0,0.0
2024-01-19 02:00:00+01:00,0,-1020.0,598.0,0.0,7168.0,598.0,0.0,0.0,0.0,0.0
2024-01-19 02:30:00+01:00,0,-836.0,491.0,0.0,7016.0,491.0,0.0,0.0,0.0,0.0
2024-01-19 03:00:00+01:00,0,-995.0,415.0,0.0,7044.0,415.0,0.0,0.0,0.0,0.0
2024-01-19 03:30:00+01:00,0,-1008.0,363.0,0.0,6944.0,363.0,0.0,0.0,0.0,0.0
2024-01-19 04:00:00+01:00,0,-889.0,364.0,0.0,6723.0,364.0,0.0,0.0,0.0,0.0
2024-01-19 04:30:00+01:00,0,-1075.0,438.0,0.0,6966.0,438.0,0.0,0.0,0.0,0.0
2024-01-19 05:00:00+01:00,0,-726.0,414.0,0.0,6593.0,414.0,0.0,0.0,0.0,0.0
2024-01-19 05:30:00+01:00,0,-990.0,429.0,0.0,6961.0,429.0,0.0,0.0,0.0,0.0
2024-01-19 06:00:00+01:00,0,-545.0,438.0,0.0,6629.0,438.0,0.0,0.0,0.0,0.0
2024-01-19 06:30:00+01:00,0,-1354.0,427.0,0.0,7580.0,427.0,0.0,0.0,0.0,0.0
2024-01-19 07:00:00+01:00,0,-1172.0,452.0,0.0,7740.0,452.0,0.0,0.0,0.0,0.0
2024-01-19 07:30:00+01:00,0,-1509.0,426.0,0.0,8067.0,426.0,0.0,0.0,0.0,0.0
2024-01-19 08:00:00+01:00,0,-1679.0,392.0,0.0,8222.0,392.0,0.0,0.0,0.0,0.0
2024-01-19 08:30:00+01:00,0,-1600.0,366.0,0.0,8134.0,366.0,0.0,0.0,0.0,0.0
2024-01-19 09:00:00+01:00,0,-1848.0,318.0,0.0,8369.0,318.0,0.0,0.0,0.0,0.0
2024-01-19 09:30:00+01:00,0,-1846.0,252.0,4.0,8287.0,256.0,0.0,0.0,0.0,0.0
2024-01-19 10:00:00+01:00,0,-1923.0,207.0,10.0,8322.0,217.0,0.0,0.0,0.0,0.0
2024-01-19 10:30:00+01:00,0,-1759.0,176.0,18.0,8139.0,194.0,0.0,0.0,0.0,0.0
2024-01-19 11:00:00+01:00,0,-1514.0,118.0,25.0,7840.0,143.0,0.0,0.0,0.0,0.0
2024-01-19 11:30:00+01:00,0,-1813.0,58.0,33.0,8072.0,91.0,0.0,0.0,0.0,0.0
2024-01-19 12:00:00+01:00,0,-2035.0,39.0,39.0,8257.0,78.0,0.0,0.0,0.0,0.0
2024-01-19 12:30:00+01:00,0,-1860.0,30.0,44.0,8094.0,74.0,0.0,0.0,0.0,0.0
2024-01-19 13:00:00+01:00,0,-1841.0,28.0,48.0,7702.0,76.0,0.0,0.0,0.0,0.0
2024-01-19 13:30:00+01:00,0,-1537.0,35.0,50.0,7591.0,85.0,0.0,0.0,0.0,0.0
2024-01-19 14:00:00+01:00,0,-1363.0,53.0,50.0,7321.0,103.0,0.0,0.0,0.0,0.0
2024-01-19 14:30:00+01:00,0,-1206.0,64.0,49.0,7508.0,113.0,0.0,0.0,0.0,0.0
2024-01-19 15:00:00+01:00,0,-1064.0,63.0,43.0,7328.0,106.0,0.0,0.0,0.0,0.0
2024-01-19 15:30:00+01:00,0,-940.0,76.0,34.0,7278.0,110.0,0.0,0.0,0.0,0.0
2024-01-19 16:00:00+01:00,0,-914.0,96.0,22.0,7348.0,118.0,0.0,0.0,0.0,0.0
2024-01-19 16:30:00+01:00,0,-878.0,120.0,10.0,7332.0,130.0,0.0,0.0,0.0,0.0
2024-01-19 17:00:00+01:00,0,-1056.0,156.0,2.0,7509.0,158.0,0.0,0.0,0.0,0.0
2024-01-19 17:30:00+01:00,0,-1148.0,186.0,0.0,7610.0,186.0,0.0,0.0,0.0,0.0
2024-01-19 18:00:00+01:00,0,-1245.0,197.0,0.0,7722.0,197.0,0.0,0.0,0.0,0.0
2024-01-19 18:30:00+01:00,0,-1496.0,226.0,0.0,7999.0,226.0,0.0,0.0,0.0,0.0
2024-01-19 19:00:00+01:00,0,-1420.0,232.0,0.0,7957.0,232.0,0.0,0.0,0.0,0.0
2024-01-19 19:30:00+01:00,0,-1288.0,279.0,0.0,7946.0,279.0,0.0,0.0,0.0,0.0
2024-01-19 20:00:00+01:00,0,-1110.0,322.0,0.0,7774.0,322.0,0.0,0.0,0.0,0.0
2024-01-19 20:30:00+01:00,0,-1112.0,407.0,0.0,7861.0,407.0,0.0,0.0,0.0,0.0
2024-01-19 21:00:00+01:00,0,-1022.0,519.0,0.0,7729.0,519.0,0.0,0.0,0.0,0.0
2024-01-19 21:30:00+01:00,0,-914.0,549.0,0.0,7448.0,549.0,0.0,0.0,0.0,0.0
2024-01-19 22:00:00+01:00,0,-1143.0,551.0,0.0,7556.0,551.0,0.0,0.0,0.0,0.0
2024-01-19 22:30:00+01:00,0,-844.0,519.0,0.0,7366.0,519.0,0.0,0.0,0.0,0.0
2024-01-19 23:00:00+01:00,0,-656.0,510.0,0.0,7350.0,510.0,0.0,0.0,0.0,0.0
2024-01-19 23:30:00+01:00,0,-1329.0,553.0,0.0,7422.0,553.0,0.0,0.0,0.0,0.0
2024-01-20 00:00:00+01:00,0,-1523.0,574.0,0.0,7479.0,574.0,0.0,0.0,0.0,0.0
2024-01-20 00:30:00+01:00,0,-1806.0,616.0,0.0,7532.0,616.0,0.0,0.0,0.0,0.0
2024-01-20 01:00:00+01:00,0,-1511.0,587.0,0.0,7156.0,587.0,0.0,0.0,0.0,0.0
2024-01-20 01:30:00+01:00,0,-1993.0,600.0,0.0,7252.0,600.0,0.0,0.0,0.0,0.0
2024-01-20 02:00:00+01:00,0,-1808.0,577.0,0.0,7073.0,577.0,0.0,0.0,0.0,0.0
2024-01-20 02:30:00+01:00,0,-1826.0,505.0,0.0,7098.0,505.0,0.0,0.0,0.0,0.0
2024-01-20 03:00:00+01:00,0,-1753.0,449.0,0.0,6965.0,449.0,0.0,0.0,0.0,0.0
2024-01-20 03:30:00+01:00,0,-1813.0,404.0,0.0,6881.0,404.0,0.0,0.0,0.0,0.0
2024-01-20 04:00:00+01:00,0,-1634.0,391.0,0.0,6672.0,391.0,0.0,0.0,0.0,0.0
2024-01-20 04:30:00+01:00,0,-1633.0,395.0,0.0,6755.0,395.0,0.0,0.0,0.0,0.0
2024-01-20 05:00:00+01:00,0,-1317.0,408.0,0.0,6455.0,408.0,0.0,0.0,0.0,0.0
2024-01-20 05:30:00+01:00,0,-1728.0,393.0,0.0,6787.0,393.0,0.0,0.0,0.0,0.0
2024-01-20 06:00:00+01:00,0,-1670.0,342.0,0.0,6728.0,342.0,0.0,0.0,0.0,0.0
2024-01-20 06:30:00+01:00,0,-2103.0,270.0,0.0,7054.0,270.0,0.0,0.0,0.0,0.0
2024-01-20 07:00:00+01:00,0,-1645.0,266.0,0.0,6817.0,266.0,0.0,0.0,0.0,0.0
2024-01-20 07:30:00+01:00,0,-2140.0,233.0,0.0,7391.0,233.0,0.0,0.0,0.0,0.0
2024-01-20 08:00:00+01:00,0,-2030.0,229.0,0.0,7405.0,229.0,0.0,0.0,0.0,0.0
2024-01-20 08:30:00+01:00,0,-1800.0,237.0,0.0,7467.0,237.0,0.0,0.0,0.0,0.0
2024-01-20 09:00:00+01:00,0,-2165.0,241.0,1.0,7865.0,242.0,0.0,0.0,0.0,0.0
2024-01-20 09:30:00+01:00,0,-2134.0,220.0,5.0,7782.0,225.0,0.0,0.0,0.0,0.0
2024-01-20 10:00:00+01:00,0,-2730.0,229.0,12.0,8433.0,241.0,0.0,0.0,0.0,0.0
2024-01-20 10:30:00+01:00,0,-1987.0,265.0,22.0,7715.0,287.0,0.0,0.0,0.0,0.0
2024-01-20 11:00:00+01:00,0,-2469.0,305.0,31.0,8258.0,336.0,0.0,0.0,0.0,0.0
2024-01-20 11:30:00+01:00,0,-1923.0,322.0,45.0,7715.0,367.0,0.0,0.0,0.0,0.0
2024-01-20 12:00:00+01:00,0,-2170.0,385.0,61.0,8076.0,446.0,0.0,0.0,0.0,0.0
