Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 30
32;Hauts-de-France;Données consolidées;2024-05-18;17:00;2024-05-18T17:00:00+02:00;4348;182;3313;220;196;2;0;120;327;0;0;0;0;4.19;7.56;76.2;60.68;5.06;3.62;4.51;35.38;0.05;50.0;2.76;59.11;
32;Hauts-de-France;Données consolidées;2024-05-18;17:30;2024-05-18T17:30:00+02:00;4443;177;3417;228;160;2;0;122;331;0;0;0;0;3.98;7.35;76.91;62.58;5.13;3.75;3.6;28.88;0.05;50.0;2.75;60.1;
32;Hauts-de-France;Données consolidées;2024-05-18;18:00;2024-05-18T18:00:00+02:00;4330;181;3515;194;122;2;0;121;181;0;0;0;0;4.18;7.52;81.18;64.38;4.48;3.19;2.82;22.02;0.05;50.0;2.79;59.61;
32;Hauts-de-France;Données consolidées;2024-05-18;18:30;2024-05-18T18:30:00+02:00;4502;183;3432;136;119;2;0;122;495;0;0;0;0;4.06;7.6;76.23;62.86;3.02;2.24;2.64;21.48;0.04;50.0;2.71;60.1;
32;Hauts-de-France;Données consolidées;2024-05-18;19:00;2024-05-18T19:00:00+02:00;4419;182;3502;108;95;2;0;122;396;0;0;0;0;4.12;7.56;79.25;64.14;2.44;1.78;2.15;17.15;0.05;50.0;2.76;60.1;
32;Hauts-de-France;Données consolidées;2024-05-18;19:30;2024-05-18T19:30:00+02:00;4527;187;3788;92;63;2;0;122;273;0;0;0;0;4.13;7.77;83.68;69.38;2.03;1.51;1.39;11.37;0.04;50.0;2.69;60.1;
32;Hauts-de-France;Données consolidées;2024-05-18;20:00;2024-05-18T20:00:00+02:00;4405;186;3792;77;36;2;0;123;192;0;0;0;0;4.22;7.73;86.08;69.45;1.75;1.27;0.82;6.5;0.05;50.0;2.79;60.59;
32;Hauts-de-France;Données consolidées;2024-05-18;20:30;2024-05-18T20:30:00+02:00;4374;188;3795;83;23;2;0;122;162;0;0;0;0;4.3;7.81;86.76;69.51;1.9;1.36;0.53;4.15;0.05;50.0;2.79;60.1;
32;Hauts-de-France;Données consolidées;2024-05-18;21:00;2024-05-18T21:00:00+02:00;4543;186;3727;82;7;2;0;122;429;0;0;0;0;4.09;7.73;82.04;68.26;1.8;1.35;0.15;1.26;0.04;50.0;2.69;60.1;
32;Hauts-de-France;Données consolidées;2024-05-18;21:30;2024-05-18T21:30:00+02:00;4362;186;3730;107;0;2;0;121;217;0;0;0;0;4.26;7.73;85.51;68.32;2.45;1.76;0.0;0.0;0.05;50.0;2.77;59.61;
32;Hauts-de-France;Données consolidées;2024-05-18;22:00;2024-05-18T22:00:00+02:00;4603;165;3730;133;0;2;0;115;459;0;0;0;0;3.58;6.86;81.03;68.32;2.89;2.19;0.0;0.0;0.04;50.0;2.5;56.65;
32;Hauts-de-France;Données consolidées;2024-05-18;22:30;2024-05-18T22:30:00+02:00;4407;158;3745;137;0;2;0;117;246;0;0;0;0;3.59;6.56;84.98;68.59;3.11;2.25;0.0;0.0;0.05;50.0;2.65;57.64;
32;Hauts-de-France;Données consolidées;2024-05-18;23:00;2024-05-18T23:00:00+02:00;4432;160;4017;105;0;2;0;116;29;0;0;0;0;3.61;6.65;90.64;73.57;2.37;1.73;0.0;0.0;0.05;50.0;2.62;57.14;
32;Hauts-de-France;Données consolidées;2024-05-18;23:30;2024-05-18T23:30:00+02:00;4515;159;4145;98;0;2;0;114;-3;0;0;0;0;3.52;6.61;91.81;75.92;2.17;1.61;0.0;0.0;0.04;50.0;2.52;56.16;
32;Hauts-de-France;Données consolidées;2024-05-19;00:00;2024-05-19T00:00:00+02:00;4715;165;4147;95;0;2;0;109;198;0;0;0;0;3.5;6.86;87.95;75.95;2.01;1.56;0.0;0.0;0.04;50.0;2.31;53.69;
32;Hauts-de-France;Données consolidées;2024-05-19;00:30;2024-05-19T00:30:00+02:00;4498;164;4270;144;0;2;0;110;-198;0;0;0;0;3.65;6.81;94.93;78.21;3.2;2.37;0.0;0.0;0.04;50.0;2.45;54.19;
32;Hauts-de-France;Données consolidées;2024-05-19;01:00;2024-05-19T01:00:00+02:00;4294;188;4436;177;0;2;0;112;-619;0;0;0;0;4.38;7.81;103.31;81.25;4.12;2.91;0.0;0.0;0.05;50.0;2.61;55.17;
32;Hauts-de-France;Données consolidées;2024-05-19;01:30;2024-05-19T01:30:00+02:00;4376;182;4470;242;0;2;0;108;-624;0;0;0;0;4.16;7.56;102.15;81.87;5.53;3.98;0.0;0.0;0.05;50.0;2.47;53.2;
32;Hauts-de-France;Données consolidées;2024-05-19;02:00;2024-05-19T02:00:00+02:00;4318;186;4453;295;0;2;0;107;-723;0;0;0;0;4.31;7.73;103.13;81.56;6.83;4.85;0.0;0.0;0.05;50.0;2.48;52.71;
32;Hauts-de-France;Données consolidées;2024-05-19;02:30;2024-05-19T02:30:00+02:00;4193;188;4457;337;0;2;0;106;-893;0;0;0;0;4.48;7.81;106.3;81.63;8.04;5.54;0.0;0.0;0.05;50.0;2.53;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;03:00;2024-05-19T03:00:00+02:00;3930;187;4462;334;0;2;0;111;-1162;0;0;0;0;4.76;7.77;113.54;81.72;8.5;5.49;0.0;0.0;0.05;50.0;2.82;54.68;
32;Hauts-de-France;Données consolidées;2024-05-19;03:30;2024-05-19T03:30:00+02:00;3968;186;4453;320;0;2;0;108;-1101;0;0;0;0;4.69;7.73;112.22;81.56;8.06;5.26;0.0;0.0;0.05;50.0;2.72;53.2;
32;Hauts-de-France;Données consolidées;2024-05-19;04:00;2024-05-19T04:00:00+02:00;3983;188;4430;246;0;2;0;106;-988;0;0;0;0;4.72;7.81;111.22;81.14;6.18;4.04;0.0;0.0;0.05;50.0;2.66;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;04:30;2024-05-19T04:30:00+02:00;3714;183;4460;182;0;2;0;109;-1224;0;0;0;0;4.93;7.6;120.09;81.68;4.9;2.99;0.0;0.0;0.05;50.0;2.93;53.69;
32;Hauts-de-France;Données consolidées;2024-05-19;05:00;2024-05-19T05:00:00+02:00;3651;187;4386;168;0;2;0;112;-1203;0;0;0;0;5.12;7.77;120.13;80.33;4.6;2.76;0.0;0.0;0.05;50.0;3.07;55.17;
32;Hauts-de-France;Données consolidées;2024-05-19;05:30;2024-05-19T05:30:00+02:00;3744;188;4372;192;0;2;0;108;-1116;0;0;0;0;5.02;7.81;116.77;80.07;5.13;3.16;0.0;0.0;0.05;50.0;2.88;53.2;
32;Hauts-de-France;Données consolidées;2024-05-19;06:00;2024-05-19T06:00:00+02:00;3649;188;4378;176;0;2;0;103;-1196;0;0;0;0;5.15;7.81;119.98;80.18;4.82;2.89;0.0;0.0;0.05;50.0;2.82;50.74;
32;Hauts-de-France;Données consolidées;2024-05-19;06:30;2024-05-19T06:30:00+02:00;3671;188;4388;157;2;2;0;108;-1175;0;0;0;0;5.12;7.81;119.53;80.37;4.28;2.58;0.05;0.36;0.05;50.0;2.94;53.2;
32;Hauts-de-France;Données consolidées;2024-05-19;07:00;2024-05-19T07:00:00+02:00;3712;186;4388;152;14;2;0;105;-1135;0;0;0;0;5.01;7.73;118.21;80.37;4.09;2.5;0.38;2.53;0.05;50.0;2.83;51.72;
32;Hauts-de-France;Données consolidées;2024-05-19;07:30;2024-05-19T07:30:00+02:00;3791;187;4431;129;31;2;0;106;-1094;0;0;0;0;4.93;7.77;116.88;81.15;3.4;2.12;0.82;5.6;0.05;50.0;2.8;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;08:00;2024-05-19T08:00:00+02:00;3805;188;4388;120;48;2;0;98;-1039;0;0;0;0;4.94;7.81;115.32;80.37;3.15;1.97;1.26;8.66;0.05;50.0;2.58;48.28;
32;Hauts-de-France;Données consolidées;2024-05-19;08:30;2024-05-19T08:30:00+02:00;3979;189;4381;85;74;2;0;98;-851;0;0;0;0;4.75;7.85;110.1;80.24;2.14;1.4;1.86;13.36;0.05;50.0;2.46;48.28;
32;Hauts-de-France;Données consolidées;2024-05-19;09:00;2024-05-19T09:00:00+02:00;4290;189;4203;68;90;2;0;98;-361;0;0;0;0;4.41;7.85;97.97;76.98;1.59;1.12;2.1;16.25;0.05;50.0;2.28;48.28;
32;Hauts-de-France;Données consolidées;2024-05-19;09:30;2024-05-19T09:30:00+02:00;4151;187;3283;69;110;2;0;97;404;0;0;0;0;4.5;7.77;79.09;60.13;1.66;1.13;2.65;19.86;0.05;50.0;2.34;47.78;
32;Hauts-de-France;Données consolidées;2024-05-19;10:00;2024-05-19T10:00:00+02:00;4245;186;3022;56;119;2;0;98;762;0;0;0;0;4.38;7.73;71.19;55.35;1.32;0.92;2.8;21.48;0.05;50.0;2.31;48.28;
32;Hauts-de-France;Données consolidées;2024-05-19;10:30;2024-05-19T10:30:00+02:00;4302;185;2814;40;111;2;0;96;1054;0;0;0;0;4.3;7.69;65.41;51.54;0.93;0.66;2.58;20.04;0.05;50.0;2.23;47.29;
32;Hauts-de-France;Données consolidées;2024-05-19;11:00;2024-05-19T11:00:00+02:00;4262;183;2819;26;129;2;0;97;1005;0;0;0;0;4.29;7.6;66.14;51.63;0.61;0.43;3.03;23.29;0.05;50.0;2.28;47.78;
32;Hauts-de-France;Données consolidées;2024-05-19;11:30;2024-05-19T11:30:00+02:00;4391;178;2819;14;164;2;0;104;1108;0;0;0;0;4.05;7.4;64.2;51.63;0.32;0.23;3.73;29.6;0.05;50.0;2.37;51.23;
32;Hauts-de-France;Données consolidées;2024-05-19;12:00;2024-05-19T12:00:00+02:00;4520;181;2822;15;174;2;0;106;1220;0;0;0;0;4.0;7.52;62.43;51.68;0.33;0.25;3.85;31.41;0.04;50.0;2.35;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;12:30;2024-05-19T12:30:00+02:00;4667;184;2766;18;193;2;0;104;1399;0;0;0;0;3.94;7.64;59.27;50.66;0.39;0.3;4.14;34.84;0.04;50.0;2.23;51.23;
32;Hauts-de-France;Données consolidées;2024-05-19;13:00;2024-05-19T13:00:00+02:00;4820;179;2765;23;278;2;0;107;1466;0;0;0;0;3.71;7.44;57.37;50.64;0.48;0.38;5.77;50.18;0.04;50.0;2.22;52.71;
32;Hauts-de-France;Données consolidées;2024-05-19;13:30;2024-05-19T13:30:00+02:00;4558;182;2765;41;324;2;0;106;1138;0;0;0;0;3.99;7.56;60.66;50.64;0.9;0.67;7.11;58.48;0.04;50.0;2.33;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;14:00;2024-05-19T14:00:00+02:00;4400;183;2765;55;274;2;0;110;1012;0;0;0;0;4.16;7.6;62.84;50.64;1.25;0.9;6.23;49.46;0.05;50.0;2.5;54.19;
32;Hauts-de-France;Données consolidées;2024-05-19;14:30;2024-05-19T14:30:00+02:00;4425;182;2763;73;296;2;0;111;999;0;0;0;0;4.11;7.56;62.44;50.6;1.65;1.2;6.69;53.43;0.05;50.0;2.51;54.68;
32;Hauts-de-France;Données consolidées;2024-05-19;15:00;2024-05-19T15:00:00+02:00;4446;180;2765;81;305;2;0;107;1005;0;0;0;0;4.05;7.48;62.19;50.64;1.82;1.33;6.86;55.05;0.04;50.0;2.41;52.71;
32;Hauts-de-France;Données consolidées;2024-05-19;15:30;2024-05-19T15:30:00+02:00;4193;176;2764;83;307;2;0;109;752;0;0;0;0;4.2;7.31;65.92;50.62;1.98;1.36;7.32;55.42;0.05;50.0;2.6;53.69;
32;Hauts-de-France;Données consolidées;2024-05-19;16:00;2024-05-19T16:00:00+02:00;4211;182;2762;81;298;2;0;106;780;0;0;0;0;4.32;7.56;65.59;50.59;1.92;1.33;7.08;53.79;0.05;50.0;2.52;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;16:30;2024-05-19T16:30:00+02:00;4090;178;2773;76;281;2;0;106;689;0;0;0;0;4.35;7.4;67.8;50.79;1.86;1.25;6.87;50.72;0.05;50.0;2.59;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;17:00;2024-05-19T17:00:00+02:00;4070;182;2816;87;250;2;0;106;629;0;0;0;0;4.47;7.56;69.19;51.58;2.14;1.43;6.14;45.13;0.05;50.0;2.6;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;17:30;2024-05-19T17:30:00+02:00;4106;182;2778;210;327;2;0;106;506;0;0;0;0;4.43;7.56;67.66;50.88;5.11;3.45;7.96;59.03;0.05;50.0;2.58;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;18:00;2024-05-19T18:00:00+02:00;4109;183;2845;255;260;2;0;106;457;0;0;0;0;4.45;7.6;69.24;52.11;6.21;4.19;6.33;46.93;0.05;50.0;2.58;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;18:30;2024-05-19T18:30:00+02:00;4192;182;3291;352;211;2;0;105;45;0;0;0;0;4.34;7.56;78.51;60.27;8.4;5.79;5.03;38.09;0.05;50.0;2.5;51.72;
32;Hauts-de-France;Données consolidées;2024-05-19;19:00;2024-05-19T19:00:00+02:00;4145;182;3848;496;144;2;0;106;-637;0;0;0;0;4.39;7.56;92.83;70.48;11.97;8.16;3.47;25.99;0.05;50.0;2.56;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;19:30;2024-05-19T19:30:00+02:00;4443;186;4390;524;98;2;0;105;-865;0;0;0;0;4.19;7.73;98.81;80.4;11.79;8.62;2.21;17.69;0.05;50.0;2.36;51.72;
32;Hauts-de-France;Données consolidées;2024-05-19;20:00;2024-05-19T20:00:00+02:00;4233;187;4462;539;59;2;0;108;-1128;0;0;0;0;4.42;7.77;105.41;81.72;12.73;8.86;1.39;10.65;0.05;50.0;2.55;53.2;
32;Hauts-de-France;Données consolidées;2024-05-19;20:30;2024-05-19T20:30:00+02:00;4326;187;4511;572;36;2;0;106;-1084;0;0;0;0;4.32;7.77;104.28;82.62;13.22;9.4;0.83;6.5;0.05;50.0;2.45;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;21:00;2024-05-19T21:00:00+02:00;4276;188;4478;603;16;2;0;106;-1112;0;0;0;0;4.4;7.81;104.72;82.01;14.1;9.91;0.37;2.89;0.05;50.0;2.48;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;21:30;2024-05-19T21:30:00+02:00;4367;188;4511;624;2;2;0;106;-1066;0;0;0;0;4.31;7.81;103.3;82.62;14.29;10.26;0.05;0.36;0.05;50.0;2.43;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;22:00;2024-05-19T22:00:00+02:00;4524;187;4522;590;0;2;0;105;-880;0;0;0;0;4.13;7.77;99.96;82.82;13.04;9.7;0.0;0.0;0.04;50.0;2.32;51.72;
32;Hauts-de-France;Données consolidées;2024-05-19;22:30;2024-05-19T22:30:00+02:00;4473;187;4479;561;0;2;0;105;-863;0;0;0;0;4.18;7.77;100.13;82.03;12.54;9.22;0.0;0.0;0.04;50.0;2.35;51.72;
32;Hauts-de-France;Données consolidées;2024-05-19;23:00;2024-05-19T23:00:00+02:00;4383;188;4507;464;0;2;0;106;-887;0;0;0;0;4.29;7.81;102.83;82.55;10.59;7.63;0.0;0.0;0.05;50.0;2.42;52.22;
32;Hauts-de-France;Données consolidées;2024-05-19;23:30;2024-05-19T23:30:00+02:00;4401;190;4523;419;0;2;0;104;-837;0;0;0;0;4.32;7.89;102.77;82.84;9.52;6.89;0.0;0.0;0.05;50.0;2.36;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;00:00;2024-05-20T00:00:00+02:00;4515;188;4480;420;0;2;0;106;-680;0;0;0;0;4.16;7.81;99.22;82.05;9.3;6.91;0.0;0.0;0.04;50.0;2.35;52.22;
32;Hauts-de-France;Données consolidées;2024-05-20;00:30;2024-05-20T00:30:00+02:00;4538;188;4449;418;0;2;0;104;-621;0;0;0;0;4.14;7.81;98.04;81.48;9.21;6.87;0.0;0.0;0.04;50.0;2.29;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;01:00;2024-05-20T01:00:00+02:00;4278;180;4416;393;0;2;0;104;-816;0;0;0;0;4.21;7.48;103.23;80.88;9.19;6.46;0.0;0.0;0.05;50.0;2.43;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;01:30;2024-05-20T01:30:00+02:00;4313;70;4447;393;0;2;0;106;-702;0;0;0;0;1.62;2.91;103.11;81.45;9.11;6.46;0.0;0.0;0.05;50.0;2.46;52.22;
32;Hauts-de-France;Données consolidées;2024-05-20;02:00;2024-05-20T02:00:00+02:00;4036;70;4377;395;0;2;0;105;-910;0;0;0;0;1.73;2.91;108.45;80.16;9.79;6.49;0.0;0.0;0.05;50.0;2.6;51.72;
32;Hauts-de-France;Données consolidées;2024-05-20;02:30;2024-05-20T02:30:00+02:00;4079;71;4392;399;0;2;0;104;-888;0;0;0;0;1.74;2.95;107.67;80.44;9.78;6.56;0.0;0.0;0.05;50.0;2.55;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;03:00;2024-05-20T03:00:00+02:00;3758;71;4185;453;0;2;0;107;-1059;0;0;0;0;1.89;2.95;111.36;76.65;12.05;7.45;0.0;0.0;0.05;50.0;2.85;52.71;
32;Hauts-de-France;Données consolidées;2024-05-20;03:30;2024-05-20T03:30:00+02:00;3872;157;4172;522;0;2;0;106;-1088;0;0;0;0;4.05;6.52;107.75;76.41;13.48;8.58;0.0;0.0;0.05;50.0;2.74;52.22;
32;Hauts-de-France;Données consolidées;2024-05-20;04:00;2024-05-20T04:00:00+02:00;3718;155;4181;510;0;2;0;104;-1233;0;0;0;0;4.17;6.44;112.45;76.58;13.72;8.39;0.0;0.0;0.05;50.0;2.8;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;04:30;2024-05-20T04:30:00+02:00;3606;161;4167;547;0;2;0;106;-1376;0;0;0;0;4.46;6.69;115.56;76.32;15.17;8.99;0.0;0.0;0.06;50.0;2.94;52.22;
32;Hauts-de-France;Données consolidées;2024-05-20;05:00;2024-05-20T05:00:00+02:00;3603;185;4185;477;0;2;0;105;-1351;0;0;0;0;5.13;7.69;116.15;76.65;13.24;7.84;0.0;0.0;0.06;50.0;2.91;51.72;
32;Hauts-de-France;Données consolidées;2024-05-20;05:30;2024-05-20T05:30:00+02:00;3608;185;4212;393;0;2;0;104;-1287;0;0;0;0;5.13;7.69;116.74;77.14;10.89;6.46;0.0;0.0;0.06;50.0;2.88;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;06:00;2024-05-20T06:00:00+02:00;3526;186;4196;374;0;2;0;104;-1333;0;0;0;0;5.28;7.73;119.0;76.85;10.61;6.15;0.0;0.0;0.06;50.0;2.95;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;06:30;2024-05-20T06:30:00+02:00;3601;186;4175;375;5;2;0;106;-1246;0;0;0;0;5.17;7.73;115.94;76.47;10.41;6.17;0.14;0.9;0.06;50.0;2.94;52.22;
32;Hauts-de-France;Données consolidées;2024-05-20;07:00;2024-05-20T07:00:00+02:00;3795;186;4112;369;16;2;0;106;-996;0;0;0;0;4.9;7.73;108.35;75.31;9.72;6.07;0.42;2.89;0.05;50.0;2.79;52.22;
32;Hauts-de-France;Données consolidées;2024-05-20;07:30;2024-05-20T07:30:00+02:00;3782;185;4301;441;33;2;0;104;-1285;0;0;0;0;4.89;7.69;113.72;78.77;11.66;7.25;0.87;5.96;0.05;50.0;2.75;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;08:00;2024-05-20T08:00:00+02:00;3922;186;4291;447;58;2;0;104;-1165;0;0;0;0;4.74;7.73;109.41;78.59;11.4;7.35;1.48;10.47;0.05;50.0;2.65;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;08:30;2024-05-20T08:30:00+02:00;4042;185;4386;404;82;2;0;104;-1121;0;0;0;0;4.58;7.69;108.51;80.33;10.0;6.64;2.03;14.8;0.05;50.0;2.57;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;09:00;2024-05-20T09:00:00+02:00;4011;186;4449;309;117;2;0;104;-1154;0;0;0;0;4.64;7.73;110.92;81.48;7.7;5.08;2.92;21.12;0.05;50.0;2.59;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;09:30;2024-05-20T09:30:00+02:00;4142;185;4463;234;129;2;0;103;-973;0;0;0;0;4.47;7.69;107.75;81.74;5.65;3.85;3.11;23.29;0.05;50.0;2.49;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;10:00;2024-05-20T10:00:00+02:00;4170;185;4457;250;144;2;0;104;-972;0;0;0;0;4.44;7.69;106.88;81.63;6.0;4.11;3.45;25.99;0.05;50.0;2.49;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;10:30;2024-05-20T10:30:00+02:00;4231;181;3676;349;162;2;0;103;-243;0;0;0;0;4.28;7.52;86.88;67.33;8.25;5.74;3.83;29.24;0.05;50.0;2.43;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;11:00;2024-05-20T11:00:00+02:00;4551;181;3104;477;188;2;0;104;495;0;0;0;0;3.98;7.52;68.2;56.85;10.48;7.84;4.13;33.94;0.04;50.0;2.29;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;11:30;2024-05-20T11:30:00+02:00;4474;180;2866;533;254;2;0;104;535;0;0;0;0;4.02;7.48;64.06;52.49;11.91;8.76;5.68;45.85;0.04;50.0;2.32;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;12:00;2024-05-20T12:00:00+02:00;4417;181;2860;612;299;2;0;103;361;0;0;0;0;4.1;7.52;64.75;52.38;13.86;10.06;6.77;53.97;0.05;50.0;2.33;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;12:30;2024-05-20T12:30:00+02:00;4750;181;2838;680;466;2;0;104;479;0;0;0;0;3.81;7.52;59.75;51.98;14.32;11.18;9.81;84.12;0.04;50.0;2.19;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;13:00;2024-05-20T13:00:00+02:00;4954;180;2794;659;447;2;0;105;767;0;0;0;0;3.63;7.48;56.4;51.17;13.3;10.84;9.02;80.69;0.04;50.0;2.12;51.72;
32;Hauts-de-France;Données consolidées;2024-05-20;13:30;2024-05-20T13:30:00+02:00;4795;181;2847;599;426;2;0;107;634;0;0;0;0;3.77;7.52;59.37;52.14;12.49;9.85;8.88;76.9;0.04;50.0;2.23;52.71;
32;Hauts-de-France;Données consolidées;2024-05-20;14:00;2024-05-20T14:00:00+02:00;4589;179;2830;602;435;2;0;105;437;0;0;0;0;3.9;7.44;61.67;51.83;13.12;9.9;9.48;78.52;0.04;50.0;2.29;51.72;
32;Hauts-de-France;Données consolidées;2024-05-20;14:30;2024-05-20T14:30:00+02:00;4541;180;2916;690;426;2;0;103;225;0;0;0;0;3.96;7.48;64.21;53.41;15.19;11.34;9.38;76.9;0.04;50.0;2.27;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;15:00;2024-05-20T15:00:00+02:00;4269;181;2861;852;397;2;0;103;-126;0;0;0;0;4.24;7.52;67.02;52.4;19.96;14.01;9.3;71.66;0.05;50.0;2.41;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;15:30;2024-05-20T15:30:00+02:00;4345;180;2860;964;347;2;0;103;-110;0;0;0;0;4.14;7.48;65.82;52.38;22.19;15.85;7.99;62.64;0.05;50.0;2.37;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;16:00;2024-05-20T16:00:00+02:00;4226;178;2858;1004;330;2;0;102;-247;0;0;0;0;4.21;7.4;67.63;52.34;23.76;16.51;7.81;59.57;0.05;50.0;2.41;50.25;
32;Hauts-de-France;Données consolidées;2024-05-20;16:30;2024-05-20T16:30:00+02:00;4354;178;2932;952;310;2;0;102;-122;0;0;0;0;4.09;7.4;67.34;53.7;21.86;15.65;7.12;55.96;0.05;50.0;2.34;50.25;
32;Hauts-de-France;Données consolidées;2024-05-20;17:00;2024-05-20T17:00:00+02:00;4218;178;2965;956;297;2;0;102;-282;0;0;0;0;4.22;7.4;70.29;54.3;22.66;15.72;7.04;53.61;0.05;50.0;2.42;50.25;
32;Hauts-de-France;Données consolidées;2024-05-20;17:30;2024-05-20T17:30:00+02:00;4224;178;3287;1013;258;2;0;103;-617;0;0;0;0;4.21;7.4;77.82;60.2;23.98;16.66;6.11;46.57;0.05;50.0;2.44;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;18:00;2024-05-20T18:00:00+02:00;4379;178;3607;1140;207;2;0;102;-856;0;0;0;0;4.06;7.4;82.37;66.06;26.03;18.74;4.73;37.36;0.05;50.0;2.33;50.25;
32;Hauts-de-France;Données consolidées;2024-05-20;18:30;2024-05-20T18:30:00+02:00;4473;185;3827;1169;151;2;0;103;-963;0;0;0;0;4.14;7.69;85.56;70.09;26.13;19.22;3.38;27.26;0.04;50.0;2.3;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;19:00;2024-05-20T19:00:00+02:00;4395;184;4054;1185;115;2;0;103;-1247;0;0;0;0;4.19;7.64;92.24;74.25;26.96;19.48;2.62;20.76;0.05;50.0;2.34;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;19:30;2024-05-20T19:30:00+02:00;4671;185;4377;1158;90;2;0;104;-1245;0;0;0;0;3.96;7.69;93.71;80.16;24.79;19.04;1.93;16.25;0.04;50.0;2.23;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;20:00;2024-05-20T20:00:00+02:00;4355;185;4448;1137;57;2;0;104;-1576;0;0;0;0;4.25;7.69;102.14;81.47;26.11;18.69;1.31;10.29;0.05;50.0;2.39;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;20:30;2024-05-20T20:30:00+02:00;4640;185;4466;1164;28;1;0;103;-1308;0;0;0;0;3.99;7.69;96.25;81.79;25.09;19.14;0.6;5.05;0.02;25.0;2.22;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;21:00;2024-05-20T21:00:00+02:00;4544;185;4419;1083;9;2;0;105;-1248;0;0;0;0;4.07;7.69;97.25;80.93;23.83;17.81;0.2;1.62;0.04;50.0;2.31;51.72;
32;Hauts-de-France;Données consolidées;2024-05-20;21:30;2024-05-20T21:30:00+02:00;4458;184;4540;1130;1;2;0;103;-1501;0;0;0;0;4.13;7.64;101.84;83.15;25.35;18.58;0.02;0.18;0.04;50.0;2.31;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;22:00;2024-05-20T22:00:00+02:00;4501;185;4545;1360;0;2;0;104;-1691;0;0;0;0;4.11;7.69;100.98;83.24;30.22;22.36;0.0;0.0;0.04;50.0;2.31;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;22:30;2024-05-20T22:30:00+02:00;4573;184;4550;1451;0;2;0;103;-1704;0;0;0;0;4.02;7.64;99.5;83.33;31.73;23.86;0.0;0.0;0.04;50.0;2.25;50.74;
32;Hauts-de-France;Données consolidées;2024-05-20;23:00;2024-05-20T23:00:00+02:00;4564;187;4551;1433;0;2;0;104;-1714;0;0;0;0;4.1;7.77;99.72;83.35;31.4;23.56;0.0;0.0;0.04;50.0;2.28;51.23;
32;Hauts-de-France;Données consolidées;2024-05-20;23:30;2024-05-20T23:30:00+02:00;4560;187;4552;1299;0;2;0;104;-1586;0;0;0;0;4.1;7.77;99.82;83.37;28.49;21.36;0.0;0.0;0.04;50.0;2.28;51.23;
