hour_index,price_eur_mwh,h2_elec_cost_eur_per_kg,h2_total_cost_eur_per_kg_fixed2024,h2_total_cost_eur_per_kg_fixed2023,h2_total_cost_eur_per_kg_fixed2022
2323,268.3,13.9516,18.068548999999997,17.686576246734354,16.50873
2324,266.75,13.870999999999999,17.987949,17.605976246734354,16.42813
2325,249.99,12.99948,17.116429,16.734456246734354,15.55661
2326,228.38,11.87576,15.992709,15.610736246734355,14.43289
2327,218.98,11.386959999999998,15.503908999999998,15.121936246734354,13.94409
2328,183.67,9.550839999999999,13.667788999999999,13.285816246734354,12.107969999999998
2329,214.51,11.15452,15.271469,14.889496246734355,13.711649999999999
2330,213.07,11.07964,15.196589,14.814616246734355,13.636769999999999
2331,214.71,11.16492,15.281869,14.899896246734356,13.72205
2332,209.41,10.88932,15.006269,14.624296246734355,13.446449999999999
2333,248.54,12.924079999999998,17.041028999999998,16.65905624673435,15.481209999999997
2334,260.42,13.54184,17.658789,17.276816246734356,16.09897
2335,302.05,15.7066,19.823549,19.441576246734357,18.26373
2336,333.2,17.3264,21.443348999999998,21.061376246734355,19.88353
2337,340.0,17.68,21.796948999999998,21.414976246734355,20.23713
2338,330.0,17.16,21.276949000000002,20.894976246734355,19.71713
2339,284.68,14.80336,18.920309,18.538336246734353,17.36049
2340,268.34,13.953679999999999,18.070628999999997,17.688656246734354,16.51081
2341,236.8,12.3136,16.430549,16.048576246734356,14.870729999999998
2342,210.46,10.94392,15.060869,14.678896246734356,13.50105
2343,186.11,9.67772,13.794669,13.412696246734356,12.234850000000002
2344,202.31,10.52012,14.637069,14.255096246734356,13.07725
2345,229.9,11.9548,16.071749,15.689776246734356,14.51193
2346,267.77,13.924039999999998,18.040988999999996,17.659016246734353,16.48117
2347,259.04,13.470080000000001,17.587029,17.205056246734358,16.02721
2348,252.08,13.10816,17.225109,16.843136246734353,15.665289999999999
2349,248.58,12.92616,17.043109,16.661136246734355,15.48329
2350,239.91,12.47532,16.592269,16.210296246734355,15.03245
2351,244.12,12.694239999999999,16.811189,16.429216246734356,15.251369999999998
2352,235.7,12.2564,16.373348999999997,15.991376246734355,14.81353
2353,236.91,12.31932,16.436269,16.054296246734353,14.876449999999998
2354,232.0,12.064,16.180949,15.798976246734355,14.62113
2355,233.35,12.1342,16.251148999999998,15.869176246734355,14.69133
2356,236.91,12.31932,16.436269,16.054296246734353,14.876449999999998
2357,236.21,12.28292,16.399869000000002,16.017896246734356,14.840050000000002
2358,237.38,12.34376,16.460709,16.078736246734355,14.90089
2359,237.18,12.333359999999999,16.450308999999997,16.068336246734354,14.89049
2360,263.0,13.676,17.792949,17.410976246734357,16.23313
2361,240.0,12.479999999999999,16.596949,16.214976246734352,15.037129999999998
2362,232.25,12.077,16.193949,15.811976246734355,14.634129999999999
2363,234.02,12.16904,16.285989,15.904016246734356,14.72617
2364,230.0,11.959999999999999,16.076949,15.694976246734354,14.517129999999998
2365,221.01,11.492519999999999,15.609468999999999,15.227496246734354,14.04965
2366,186.4,9.6928,13.809749,13.427776246734355,12.249929999999999
2367,184.67,9.602839999999999,13.719788999999999,13.337816246734354,12.159969999999998
2368,217.1,11.2892,15.406149,15.024176246734354,13.846329999999998
2369,238.04,12.378079999999999,16.495029,16.113056246734352,14.935209999999998
2370,260.56,13.54912,17.666069,17.284096246734357,16.10625
2371,294.88,15.33376,19.450709,19.068736246734353,17.89089
2372,294.88,15.33376,19.450709,19.068736246734353,17.89089
2373,284.75,14.806999999999999,18.923949,18.541976246734354,17.36413
2374,287.84,14.967679999999998,19.084629,18.702656246734353,17.52481
2375,282.48,14.68896,18.805909,18.423936246734357,17.24609
2376,266.3,13.8476,17.964548999999998,17.582576246734355,16.40473
2377,270.93,14.08836,18.205309,17.823336246734357,16.64549
2378,256.79,13.35308,17.470029,17.088056246734354,15.91021
2379,246.89,12.83828,16.955229,16.573256246734353,15.395409999999998
2380,239.91,12.47532,16.592269,16.210296246734355,15.03245
2381,250.41,13.02132,17.138269,16.756296246734355,15.57845
2382,249.53,12.97556,17.092509,16.710536246734357,15.532689999999999
2383,249.53,12.97556,17.092509,16.710536246734357,15.532689999999999
2384,228.3,11.8716,15.988549,15.606576246734356,14.428730000000002
2385,226.0,11.751999999999999,15.868948999999999,15.486976246734354,14.30913
2386,217.43,11.30636,15.423309,15.041336246734355,13.863489999999999
2387,220.0,11.44,15.556949,15.174976246734355,13.997129999999999
2388,186.72,9.709439999999999,13.826388999999999,13.444416246734354,12.266569999999998
2389,75.09,3.90468,8.021629,7.639656246734355,6.46181
2390,38.87,2.0212399999999997,6.138189,5.756216246734355,4.57837
2391,89.72,4.665439999999999,8.782388999999998,8.400416246734355,7.222569999999999
2392,145.24,7.55248,11.669429000000001,11.287456246734354,10.10961
2393,219.7,11.424399999999999,15.541348999999999,15.159376246734354,13.98153
2394,257.1,13.369200000000001,17.486149,17.104176246734355,15.92633
2395,283.12,14.72224,18.839188999999998,18.457216246734355,17.27937
2396,260.0,13.52,17.636949,17.254976246734355,16.07713
2397,245.57,12.769639999999999,16.886589,16.504616246734354,15.32677
2398,224.3,11.6636,15.780549,15.398576246734356,14.22073
2399,233.45,12.139399999999998,16.256349,15.874376246734354,14.69653
2400,218.67,11.37084,15.487789,15.105816246734355,13.927969999999998
2401,214.97,11.17844,15.295389,14.913416246734355,13.73557
2402,200.92,10.44784,14.564789,14.182816246734355,13.00497
2403,195.55,10.1686,14.285549,13.903576246734355,12.725729999999999
2404,220.56,11.46912,15.586069,15.204096246734355,14.026250000000001
2405,264.91,13.77532,17.892269,17.510296246734356,16.33245
2406,299.93,15.596359999999999,19.713309,19.331336246734352,18.153489999999998
2407,285.03,14.821559999999998,18.938508999999996,18.556536246734353,17.37869
2408,255.0,13.26,17.376949,16.994976246734353,15.817129999999999
2409,214.92,11.175839999999999,15.292788999999999,14.910816246734354,13.732969999999998
2410,190.71,9.91692,14.033869,13.651896246734355,12.474049999999998
2411,187.85,9.768199999999998,13.885148999999998,13.503176246734354,12.325329999999997
2412,181.84,9.45568,13.572629,13.190656246734354,12.012809999999998
2413,179.98,9.35896,13.475909,13.093936246734355,11.91609
2414,179.77,9.34804,13.464989,13.083016246734354,11.905169999999998
2415,182.86,9.50872,13.625669,13.243696246734356,12.065850000000001
2416,219.39,11.40828,15.525229,15.143256246734355,13.965409999999999
2417,263.32,13.692639999999999,17.809589,17.427616246734353,16.249769999999998
2418,296.99,15.44348,19.560429,19.178456246734356,18.000609999999998
2419,290.37,15.09924,19.216189,18.834216246734357,17.65637
2420,267.81,13.92612,18.043069,17.661096246734353,16.483249999999998
2421,247.99,12.89548,17.012428999999997,16.630456246734354,15.45261
2422,204.4,10.6288,14.745749,14.363776246734355,13.185929999999999
2423,220.26,11.45352,15.570469,15.188496246734355,14.010649999999998
2424,188.71,9.81292,13.929869,13.547896246734355,12.370049999999999
2425,188.15,9.7838,13.900749,13.518776246734355,12.34093
2426,183.0,9.516,13.632949,13.250976246734355,12.073129999999999
2427,185.55,9.6486,13.765549,13.383576246734355,12.205729999999999
2428,191.53,9.95956,14.076509,13.694536246734355,12.51669
2429,229.54,11.936079999999999,16.053029,15.671056246734354,14.493209999999998
2430,268.78,13.976559999999997,18.093508999999997,17.711536246734354,16.533689999999996
2431,260.33,13.537159999999998,17.654109,17.272136246734355,16.094289999999997
2432,252.88,13.149759999999999,17.266709,16.884736246734356,15.706889999999998
2433,266.13,13.838759999999999,17.955709,17.573736246734356,16.395889999999998
2434,249.53,12.97556,17.092509,16.710536246734357,15.532689999999999
2435,246.2,12.802399999999999,16.919348999999997,16.537376246734354,15.35953
2436,242.85,12.6282,16.745148999999998,16.363176246734355,15.18533
2437,244.81,12.73012,16.847068999999998,16.465096246734355,15.28725
2438,241.58,12.56216,16.679109,16.297136246734354,15.11929
2439,240.24,12.49248,16.609429,16.227456246734356,15.049610000000001
2440,231.32,12.02864,16.145589,15.763616246734355,14.58577
2441,258.02,13.417039999999998,17.533989,17.152016246734355,15.974169999999997
2442,277.33,14.421159999999999,18.538109,18.156136246734356,16.978289999999998
2443,280.04,14.56208,18.679029,18.297056246734357,17.11921
2444,282.26,14.67752,18.794469,18.412496246734356,17.23465
2445,270.0,14.04,18.156948999999997,17.774976246734354,16.59713
2446,260.0,13.52,17.636949,17.254976246734355,16.07713
2447,242.75,12.623,16.739949,16.357976246734353,15.180129999999998
2448,229.77,11.94804,16.064989,15.683016246734356,14.50517
2449,220.0,11.44,15.556949,15.174976246734355,13.997129999999999
2450,201.85,10.4962,14.613149,14.231176246734355,13.053329999999999
2451,190.9,9.9268,14.043749,13.661776246734355,12.48393
2452,212.32,11.04064,15.157589,14.775616246734355,13.59777
2453,248.74,12.93448,17.051429,16.669456246734356,15.491610000000001
2454,269.35,14.0062,18.123148999999998,17.741176246734355,16.56333
2455,273.83,14.239159999999998,18.356108999999996,17.974136246734354,16.79629
2456,254.25,13.221,17.337949000000002,16.955976246734355,15.77813
2457,242.75,12.623,16.739949,16.357976246734353,15.180129999999998
2458,234.99,12.21948,16.336429000000003,15.954456246734356,14.776610000000002
2459,227.67,11.83884,15.955789,15.573816246734355,14.395969999999998
2460,208.0,10.815999999999999,14.932948999999999,14.550976246734354,13.37313
2461,201.18,10.461359999999999,14.578308999999999,14.196336246734354,13.01849
2462,196.0,10.192,14.308949,13.926976246734355,12.749130000000001
2463,200.47,10.424439999999999,14.541388999999999,14.159416246734354,12.981569999999998
2464,241.25,12.545,16.661949,16.279976246734357,15.102129999999999
2465,266.2,13.8424,17.959349,17.577376246734353,16.39953
2466,298.95,15.545399999999999,19.662349,19.280376246734356,18.102529999999998
2467,301.63,15.684759999999999,19.801709,19.419736246734352,18.241889999999998
2468,269.03,13.989559999999997,18.106508999999996,17.724536246734353,16.546689999999998
2469,250.0,13.0,17.116948999999998,16.734976246734355,15.55713
2470,231.94,12.06088,16.177829,15.795856246734354,14.618009999999998
2471,232.45,12.087399999999999,16.204349,15.822376246734354,14.64453
2472,207.63,10.796759999999999,14.913708999999999,14.531736246734354,13.35389
2473,200.14,10.407279999999998,14.524228999999998,14.142256246734354,12.964409999999997
2474,198.05,10.2986,14.415549,14.033576246734356,12.855730000000001
2475,199.97,10.398439999999999,14.515388999999999,14.133416246734354,12.955569999999998
2476,204.46,10.63192,14.748869,14.366896246734354,13.189049999999998
2477,254.0,13.208,17.324949,16.942976246734354,15.76513
2478,272.33,14.161159999999999,18.278109,17.896136246734354,16.71829
2479,282.11,14.66972,18.786669,18.404696246734353,17.22685
2480,252.78,13.14456,17.261509,16.879536246734354,15.70169
2481,216.35,11.2502,15.367149,14.985176246734355,13.80733
2482,212.54,11.052079999999998,15.169028999999998,14.787056246734354,13.609209999999997
2483,202.76,10.54352,14.660468999999999,14.278496246734354,13.100649999999998
2484,195.19,10.14988,14.266829,13.884856246734355,12.70701
2485,193.64,10.06928,14.186228999999999,13.804256246734354,12.62641
2486,191.99,9.98348,14.100429,13.718456246734355,12.540610000000001
2487,194.53,10.11556,14.232509,13.850536246734356,12.67269
2488,212.8,11.0656,15.182549,14.800576246734355,13.62273
2489,244.94,12.73688,16.853828999999998,16.471856246734355,15.29401
2490,271.07,14.09564,18.212589,17.830616246734355,16.65277
2491,272.31,14.16012,18.277068999999997,17.895096246734354,16.71725
2492,265.46,13.803919999999998,17.920868999999996,17.538896246734353,16.36105
2493,253.68,13.19136,17.308309,16.926336246734355,15.74849
2494,238.98,12.42696,16.543909,16.161936246734356,14.984089999999998
2495,214.9,11.1748,15.291749,14.909776246734355,13.731929999999998
2496,202.21,10.51492,14.631869,14.249896246734355,13.07205
2497,197.03,10.24556,14.362509,13.980536246734355,12.802689999999998
2498,193.7,10.072399999999998,14.189348999999998,13.807376246734353,12.629529999999999
2499,192.21,9.99492,14.111869,13.729896246734356,12.552050000000001
2500,196.86,10.23672,14.353669,13.971696246734355,12.793849999999999
2501,205.33,10.67716,14.794109,14.412136246734356,13.234290000000001
2502,221.41,11.513319999999998,15.630268999999998,15.248296246734354,14.070449999999997
2503,229.31,11.92412,16.041069,15.659096246734356,14.48125
2504,228.43,11.87836,15.995309,15.613336246734356,14.435490000000001
2505,191.87,9.97724,14.094189,13.712216246734355,12.53437
2506,187.81,9.766119999999999,13.883068999999999,13.501096246734354,12.323249999999998
2507,188.03,9.77756,13.894509,13.512536246734355,12.334689999999998
2508,167.65,8.7178,12.834749,12.452776246734356,11.274930000000001
2509,157.38,8.18376,12.300709,11.918736246734355,10.74089
2510,151.11,7.8577200000000005,11.974669,11.592696246734356,10.414850000000001
2511,155.01,8.060519999999999,12.177468999999999,11.795496246734354,10.617649999999998
2512,179.32,9.324639999999999,13.441588999999999,13.059616246734354,11.88177
2513,196.21,10.20292,14.319869,13.937896246734356,12.76005
2514,228.35,11.874199999999998,15.991148999999998,15.609176246734354,14.431329999999999
2515,235.99,12.27148,16.388429000000002,16.006456246734356,14.828610000000001
2516,235.26,12.233519999999999,16.350468999999997,15.968496246734354,14.79065
2517,224.45,11.671399999999998,15.788348999999998,15.406376246734354,14.22853
2518,213.81,11.11812,15.235069,14.853096246734355,13.675249999999998
2519,191.16,9.94032,14.057269,13.675296246734355,12.49745
2520,183.37,9.53524,13.652189,13.270216246734355,12.092369999999999
2521,178.09,9.260679999999999,13.377628999999999,12.995656246734354,11.817809999999998
2522,174.21,9.05892,13.175869,12.793896246734356,11.616050000000001
2523,174.46,9.07192,13.188869,12.806896246734356,11.62905
2524,179.87,9.35324,13.470189,13.088216246734355,11.91037
2525,188.98,9.82696,13.943909,13.561936246734355,12.38409
2526,191.12,9.93824,14.055189,13.673216246734356,12.495370000000001
2527,189.6,9.8592,13.976149,13.594176246734355,12.416329999999999
2528,172.62,8.97624,13.093189,12.711216246734356,11.533370000000001
2529,146.58,7.62216,11.739109,11.357136246734356,10.17929
2530,121.99,6.34348,10.460429,10.078456246734355,8.90061
2531,99.99,5.199479999999999,9.316429,8.934456246734355,7.756609999999999
2532,89.99,4.67948,8.796429,8.414456246734355,7.23661
2533,42.97,2.2344399999999998,6.351388999999999,5.969416246734355,4.79157
2534,40.32,2.09664,6.213589,5.831616246734355,4.65377
2535,65.84,3.42368,7.540629,7.158656246734355,5.98081
2536,107.71,5.6009199999999995,9.717869,9.335896246734354,8.15805
2537,171.19,8.90188,13.018829,12.636856246734355,11.45901
2538,195.08,10.14416,14.261109,13.879136246734355,12.70129
2539,205.81,10.702119999999999,14.819068999999999,14.437096246734354,13.259249999999998
2540,194.47,10.11244,14.229389,13.847416246734355,12.66957
2541,175.84,9.14368,13.260629,12.878656246734355,11.70081
2542,166.88,8.67776,12.794709,12.412736246734354,11.23489
2543,160.22,8.331439999999999,12.448388999999999,12.066416246734354,10.888569999999998
2544,139.97,7.27844,11.395389,11.013416246734355,9.83557
2545,128.46,6.67992,10.796869000000001,10.414896246734354,9.23705
2546,123.38,6.41576,10.532709,10.150736246734354,8.97289
2547,133.96,6.96592,11.082868999999999,10.700896246734356,9.52305
2548,139.96,7.27792,11.394869,11.012896246734355,9.835049999999999
2549,146.1,7.597199999999999,11.714148999999999,11.332176246734354,10.154329999999998
2550,144.01,7.488519999999999,11.605469,11.223496246734355,10.045649999999998
2551,133.55,6.9446,11.061549,10.679576246734356,9.50173
2552,100.0,5.2,9.316949000000001,8.934976246734355,7.75713
2553,75.92,3.94784,8.064789,7.682816246734355,6.50497
2554,60.14,3.12728,7.244229,6.862256246734355,5.68441
2555,50.08,2.60416,6.721109,6.3391362467343555,5.161289999999999
2556,25.21,1.31092,5.427869,5.0458962467343556,3.86805
2557,0.0,0.0,4.116949,3.7349762467343552,2.55713
2558,0.08,0.00416,4.121109,3.7391362467343554,2.56129
2559,15.0,0.7799999999999999,4.896949,4.5149762467343555,3.3371299999999997
2560,66.2,3.4424,7.559349,7.177376246734355,5.99953
2561,158.02,8.21704,12.333989,11.952016246734356,10.774170000000002
2562,182.55,9.4926,13.609549,13.227576246734355,12.04973
2563,191.54,9.96008,14.077029,13.695056246734355,12.517209999999999
2564,189.59,9.85868,13.975629,13.593656246734355,12.41581
2565,171.46,8.91592,13.032869,12.650896246734355,11.47305
2566,158.07,8.21964,12.336589,11.954616246734355,10.776769999999999
2567,95.9,4.9868,9.103749,8.721776246734354,7.54393
2568,81.0,4.212,8.328949,7.946976246734355,6.76913
2569,84.0,4.367999999999999,8.484949,8.102976246734354,6.925129999999999
2570,81.0,4.212,8.328949,7.946976246734355,6.76913
2571,85.25,4.433,8.549949,8.167976246734355,6.99013
2572,92.31,4.80012,8.917069,8.535096246734355,7.35725
2573,100.94,5.24888,9.365829,8.983856246734355,7.80601
2574,112.53,5.85156,9.968509000000001,9.586536246734354,8.40869
2575,120.57,6.269639999999999,10.386588999999999,10.004616246734354,8.82677
2576,121.77,6.332039999999999,10.448989,10.067016246734354,8.88917
2577,97.49,5.0694799999999995,9.186429,8.804456246734354,7.6266099999999994
2578,89.89,4.6742799999999995,8.791229,8.409256246734355,7.2314099999999994
2579,95.9,4.9868,9.103749,8.721776246734354,7.54393
2580,63.15,3.2838,7.400748999999999,7.018776246734355,5.84093
2581,45.0,2.34,6.456949,6.074976246734355,4.89713
2582,60.58,3.1501599999999996,7.267109,6.885136246734355,5.7072899999999995
2583,82.92,4.31184,8.428789,8.046816246734355,6.86897
2584,121.25,6.305,10.421949,10.039976246734355,8.86213
2585,189.84,9.87168,13.988629,13.606656246734355,12.428809999999999
2586,240.3,12.4956,16.612549,16.230576246734355,15.05273
2587,250.73,13.037959999999998,17.154908999999996,16.772936246734353,15.595089999999999
2588,229.75,11.947,16.063949,15.681976246734354,14.50413
2589,221.23,11.50396,15.620909,15.238936246734355,14.06109
2590,202.0,10.504,14.620949,14.238976246734355,13.061129999999999
2591,205.0,10.66,14.776949,14.394976246734355,13.217130000000001
2592,192.98,10.03496,14.151909,13.769936246734355,12.592089999999999
2593,191.14,9.939279999999998,14.056228999999998,13.674256246734354,12.496409999999997
2594,190.95,9.9294,14.046349,13.664376246734355,12.486529999999998
2595,190.0,9.879999999999999,13.996948999999999,13.614976246734354,12.43713
2596,200.61,10.43172,14.548669,14.166696246734356,12.98885
2597,251.27,13.06604,17.182989,16.801016246734356,15.623169999999998
2598,291.43,15.15436,19.271309000000002,18.889336246734356,17.71149
2599,295.43,15.362359999999999,19.479309,19.097336246734354,17.91949
2600,255.71,13.29692,17.413869,17.031896246734355,15.85405
2601,244.87,12.73324,16.850189,16.468216246734357,15.29037
2602,216.25,11.245,15.361949,14.979976246734354,13.802129999999998
2603,214.09,11.132679999999999,15.249628999999999,14.867656246734354,13.689809999999998
2604,200.73,10.437959999999999,14.554908999999999,14.172936246734354,12.995089999999998
2605,195.01,10.140519999999999,14.257468999999999,13.875496246734354,12.69765
2606,196.42,10.21384,14.330789,13.948816246734355,12.770969999999998
2607,186.77,9.71204,13.828989,13.447016246734355,12.269169999999999
2608,196.74,10.23048,14.347429,13.965456246734355,12.78761
2609,224.93,11.69636,15.813309,15.431336246734356,14.25349
2610,239.03,12.429559999999999,16.546509,16.164536246734354,14.98669
2611,240.01,12.480519999999999,16.597468999999997,16.215496246734354,15.03765
2612,223.6,11.627199999999998,15.744148999999998,15.362176246734354,14.18433
2613,200.0,10.4,14.516949,14.134976246734356,12.95713
2614,184.2,9.578399999999998,13.695348999999998,13.313376246734354,12.13553
2615,191.0,9.932,14.048949,13.666976246734356,12.48913
2616,189.55,9.8566,13.973549,13.591576246734355,12.413730000000001
2617,183.1,9.521199999999999,13.638148999999999,13.256176246734354,12.078329999999998
2618,183.28,9.53056,13.647509,13.265536246734355,12.087689999999998
2619,183.38,9.53576,13.652709,13.270736246734355,12.09289
2620,197.96,10.29392,14.410869,14.028896246734355,12.85105
2621,227.24,11.81648,15.933429,15.551456246734356,14.37361
2622,249.92,12.99584,17.112789,16.730816246734356,15.552969999999998
2623,249.9,12.9948,17.111749,16.729776246734353,15.551929999999999
2624,209.96,10.91792,15.034869,14.652896246734356,13.47505
2625,193.5,10.062,14.178949,13.796976246734355,12.619129999999998
2626,192.99,10.03548,14.152429,13.770456246734355,12.59261
2627,200.0,10.4,14.516949,14.134976246734356,12.95713
2628,185.47,9.64444,13.761389,13.379416246734355,12.20157
2629,175.6,9.1312,13.248149,12.866176246734355,11.68833
2630,176.31,9.16812,13.285069,12.903096246734355,11.725249999999999
2631,175.94,9.14888,13.265829,12.883856246734355,11.70601
2632,196.15,10.1998,14.316749,13.934776246734355,12.75693
2633,222.95,11.593399999999999,15.710348999999999,15.328376246734354,14.15053
2634,249.0,12.947999999999999,17.064949,16.682976246734356,15.505129999999998
2635,250.0,13.0,17.116948999999998,16.734976246734355,15.55713
2636,239.18,12.43736,16.554309,16.172336246734353,14.994489999999999
2637,220.1,11.4452,15.562149,15.180176246734355,14.00233
2638,201.97,10.50244,14.619389,14.237416246734355,13.05957
2639,188.55,9.8046,13.921549,13.539576246734356,12.361730000000001
2640,179.92,9.355839999999999,13.472788999999999,13.090816246734354,11.912969999999998
2641,181.08,9.41616,13.533109,13.151136246734355,11.973289999999999
2642,178.92,9.30384,13.420789,13.038816246734354,11.860969999999998
2643,180.5,9.386,13.502949,13.120976246734354,11.94313
2644,199.92,10.39584,14.512789,14.130816246734355,12.95297
2645,229.76,11.947519999999999,16.064469,15.682496246734354,14.504649999999998
2646,256.02,13.313039999999999,17.429989,17.048016246734356,15.870169999999998
2647,256.25,13.325,17.441949,17.059976246734355,15.88213
2648,232.26,12.07752,16.194468999999998,15.812496246734355,14.63465
2649,207.93,10.81236,14.929309,14.547336246734355,13.369489999999999
2650,206.44,10.734879999999999,14.851828999999999,14.469856246734354,13.292009999999998
2651,199.36,10.36672,14.483669,14.101696246734356,12.923850000000002
2652,189.59,9.85868,13.975629,13.593656246734355,12.41581
2653,183.04,9.51808,13.635029,13.253056246734355,12.075209999999998
2654,173.91,9.04332,13.160269,12.778296246734355,11.600449999999999
2655,175.45,9.123399999999998,13.240348999999998,12.858376246734354,11.680529999999997
2656,185.41,9.641319999999999,13.758268999999999,13.376296246734354,12.198449999999998
2657,204.96,10.65792,14.774869,14.392896246734356,13.215050000000002
2658,220.62,11.47224,15.589189,15.207216246734355,14.02937
2659,223.61,11.62772,15.744669,15.362696246734355,14.18485
2660,220.44,11.46288,15.579829,15.197856246734355,14.02001
2661,199.71,10.38492,14.501869,14.119896246734355,12.942049999999998
2662,187.81,9.766119999999999,13.883068999999999,13.501096246734354,12.323249999999998
2663,216.06,11.23512,15.352069,14.970096246734355,13.79225
2664,190.91,9.92732,14.044269,13.662296246734355,12.484449999999999
2665,187.01,9.724519999999998,13.841468999999998,13.459496246734354,12.281649999999999
2666,179.41,9.32932,13.446269,13.064296246734354,11.88645
2667,176.09,9.15668,13.273629,12.891656246734355,11.713809999999999
2668,189.58,9.85816,13.975109,13.593136246734355,12.415289999999999
2669,218.07,11.33964,15.456589,15.074616246734355,13.89677
2670,239.95,12.4774,16.594349,16.212376246734355,15.03453
2671,244.1,12.6932,16.810149,16.428176246734353,15.250329999999998
2672,221.05,11.4946,15.611549,15.229576246734355,14.05173
2673,197.77,10.28404,14.400989,14.019016246734354,12.841169999999998
2674,188.98,9.82696,13.943909,13.561936246734355,12.38409
2675,201.26,10.46552,14.582469,14.200496246734355,13.022649999999999
2676,197.1,10.2492,14.366149,13.984176246734355,12.806329999999999
2677,188.14,9.78328,13.900229,13.518256246734355,12.340409999999999
2678,183.07,9.519639999999999,13.636588999999999,13.254616246734354,12.07677
2679,194.85,10.1322,14.249149,13.867176246734354,12.689329999999998
2680,189.96,9.87792,13.994869,13.612896246734355,12.43505
2681,206.43,10.73436,14.851309,14.469336246734356,13.29149
2682,209.61,10.89972,15.016669,14.634696246734356,13.45685
2683,209.97,10.918439999999999,15.035388999999999,14.653416246734354,13.475569999999998
2684,213.08,11.08016,15.197109,14.815136246734355,13.63729
2685,191.96,9.98192,14.098869,13.716896246734356,12.53905
2686,178.04,9.25808,13.375029,12.993056246734355,11.81521
2687,180.21,9.37092,13.487869,13.105896246734355,11.928049999999999
2688,173.15,9.0038,13.120749,12.738776246734355,11.560929999999999
2689,168.03,8.73756,12.854509,12.472536246734355,11.29469
2690,142.0,7.3839999999999995,11.500948999999999,11.118976246734356,9.94113
2691,126.58,6.58216,10.699109,10.317136246734355,9.139289999999999
2692,122.45,6.3674,10.484349,10.102376246734355,8.92453
2693,135.31,7.0361199999999995,11.153068999999999,10.771096246734356,9.59325
2694,149.99,7.79948,11.916429,11.534456246734354,10.35661
2695,168.64,8.769279999999998,12.886228999999998,12.504256246734354,11.32641
2696,211.94,11.02088,15.137829,14.755856246734355,13.578009999999999
2697,203.42,10.577839999999998,14.694788999999998,14.312816246734354,13.13497
2698,204.43,10.63036,14.747309,14.365336246734355,13.18749
2699,216.83,11.27516,15.392109,15.010136246734355,13.83229
2700,210.08,10.92416,15.041109,14.659136246734356,13.481290000000001
2701,207.06,10.76712,14.884069,14.502096246734355,13.32425
2702,165.09,8.58468,12.701629,12.319656246734356,11.14181
2703,145.32,7.556639999999999,11.673589,11.291616246734353,10.113769999999999
2704,158.46,8.23992,12.356869,11.974896246734355,10.797049999999999
2705,170.48,8.864959999999998,12.981908999999998,12.599936246734353,11.422089999999997
2706,168.19,8.74588,12.862829,12.480856246734355,11.30301
2707,171.83,8.93516,13.052109,12.670136246734355,11.49229
2708,173.15,9.0038,13.120749,12.738776246734355,11.560929999999999
2709,182.48,9.488959999999999,13.605908999999999,13.223936246734354,12.04609
2710,181.44,9.43488,13.551829,13.169856246734355,11.99201
2711,144.0,7.4879999999999995,11.604949,11.222976246734355,10.04513
2712,115.0,5.9799999999999995,10.096948999999999,9.714976246734356,8.53713
2713,136.36,7.09072,11.207669,10.825696246734356,9.64785
2714,108.45,5.6394,9.756349,9.374376246734355,8.19653
2715,102.39,5.32428,9.441229,9.059256246734355,7.88141
2716,112.99,5.87548,9.992429,9.610456246734355,8.43261
2717,130.04,6.762079999999999,10.879029,10.497056246734354,9.319209999999998
2718,137.02,7.12504,11.241989,10.860016246734356,9.68217
2719,154.0,8.008,12.124948999999999,11.742976246734354,10.56513
2720,188.3,9.7916,13.908549,13.526576246734356,12.34873
2721,170.08,8.84416,12.961109,12.579136246734356,11.40129
2722,150.36,7.818720000000001,11.935669,11.553696246734356,10.37585
2723,153.22,7.96744,12.084389,11.702416246734355,10.52457
2724,135.23,7.031959999999999,11.148909,10.766936246734353,9.589089999999999
2725,116.95,6.0813999999999995,10.198349,9.816376246734354,8.63853
2726,108.24,5.62848,9.745429,9.363456246734355,8.18561
2727,102.0,5.303999999999999,9.420949,9.038976246734354,7.861129999999999
2728,112.99,5.87548,9.992429,9.610456246734355,8.43261
2729,165.01,8.58052,12.697469,12.315496246734355,11.13765
2730,198.65,10.3298,14.446749,14.064776246734356,12.88693
2731,224.95,11.697399999999998,15.814348999999998,15.432376246734353,14.254529999999999
2732,217.3,11.2996,15.416549,15.034576246734355,13.856729999999999
2733,205.73,10.697959999999998,14.814908999999998,14.432936246734354,13.25509
2734,186.99,9.72348,13.840429,13.458456246734356,12.28061
2735,184.96,9.61792,13.734869,13.352896246734355,12.175049999999999
2736,183.78,9.55656,13.673509,13.291536246734355,12.113689999999998
2737,185.63,9.652759999999999,13.769708999999999,13.387736246734354,12.209889999999998
2738,186.1,9.6772,13.794148999999999,13.412176246734354,12.23433
2739,188.12,9.78224,13.899189,13.517216246734355,12.339369999999999
2740,200.06,10.40312,14.520069,14.138096246734355,12.960249999999998
2741,237.23,12.335959999999998,16.452909,16.070936246734355,14.893089999999997
2742,261.87,13.617239999999999,17.734189,17.352216246734354,16.17437
2743,272.47,14.16844,18.285389000000002,17.903416246734356,16.72557
2744,249.06,12.95112,17.068069,16.686096246734355,15.50825
2745,232.59,12.09468,16.211629000000002,15.829656246734356,14.651810000000001
