dt,grid_sell_eur_per_mwh,h2_price_eur_per_kg
2024-04-04 13:30:00+02:00,326.48,22.093909000000004
2024-04-04 14:00:00+02:00,308.95,21.182349
2024-04-04 14:30:00+02:00,308.95,21.182349
2024-04-04 15:00:00+02:00,293.59,20.383629
2024-04-04 15:30:00+02:00,293.59,20.383629
2024-04-04 16:00:00+02:00,286.9,20.035749
2024-04-04 16:30:00+02:00,286.9,20.035749
2024-04-04 17:00:00+02:00,267.81,19.043069
2024-04-04 17:30:00+02:00,267.81,19.043069
2024-04-04 18:00:00+02:00,276.98,19.519909
2024-04-04 18:30:00+02:00,276.98,19.519909
2024-04-04 19:00:00+02:00,319.63,21.737709
2024-04-04 19:30:00+02:00,319.63,21.737709
2024-04-04 20:00:00+02:00,372.01,24.461469
2024-04-04 20:30:00+02:00,372.01,24.461469
2024-04-04 21:00:00+02:00,378.9,24.819748999999995
2024-04-04 21:30:00+02:00,378.9,24.819748999999995
2024-04-04 22:00:00+02:00,345.27,23.070989
2024-04-04 22:30:00+02:00,345.27,23.070989
2024-04-04 23:00:00+02:00,341.1,22.854149
2024-04-04 23:30:00+02:00,341.1,22.854149
2024-04-05 00:00:00+02:00,325.33,22.034109
2024-04-05 00:30:00+02:00,325.33,22.034109
2024-04-05 01:00:00+02:00,292.5,20.326949
2024-04-05 01:30:00+02:00,292.5,20.326949
2024-04-05 02:00:00+02:00,271.64,19.242229
2024-04-05 02:30:00+02:00,271.64,19.242229
2024-04-05 03:00:00+02:00,276.94,19.517829
2024-04-05 03:30:00+02:00,276.94,19.517829
2024-04-05 04:00:00+02:00,269.76,19.144469
2024-04-05 04:30:00+02:00,269.76,19.144469
2024-04-05 05:00:00+02:00,264.25,18.857948999999998
2024-04-05 05:30:00+02:00,264.25,18.857948999999998
2024-04-05 06:00:00+02:00,273.31,19.329069
2024-04-05 06:30:00+02:00,273.31,19.329069
2024-04-05 07:00:00+02:00,316.11,21.554669
2024-04-05 07:30:00+02:00,316.11,21.554669
2024-04-05 08:00:00+02:00,372.27,24.474989
2024-04-05 08:30:00+02:00,372.27,24.474989
2024-04-05 09:00:00+02:00,448.9,28.459748999999995
2024-04-05 09:30:00+02:00,448.9,28.459748999999995
2024-04-05 10:00:00+02:00,414.14,26.652229
2024-04-05 10:30:00+02:00,414.14,26.652229
2024-04-05 11:00:00+02:00,345.42,23.078789
2024-04-05 11:30:00+02:00,345.42,23.078789
2024-04-05 12:00:00+02:00,325.22,22.028389
2024-04-05 12:30:00+02:00,325.22,22.028389
2024-04-05 13:00:00+02:00,334.99,22.536429
2024-04-05 13:30:00+02:00,334.99,22.536429
2024-04-05 14:00:00+02:00,301.79,20.810029
2024-04-05 14:30:00+02:00,301.79,20.810029
2024-04-05 15:00:00+02:00,283.67,19.867789
2024-04-05 15:30:00+02:00,283.67,19.867789
2024-04-05 16:00:00+02:00,279.27,19.638989
2024-04-05 16:30:00+02:00,279.27,19.638989
2024-04-05 17:00:00+02:00,275.88,19.462709
2024-04-05 17:30:00+02:00,275.88,19.462709
2024-04-05 18:00:00+02:00,274.27,19.378989
2024-04-05 18:30:00+02:00,274.27,19.378989
2024-04-05 19:00:00+02:00,285.4,19.957749
2024-04-05 19:30:00+02:00,285.4,19.957749
2024-04-05 20:00:00+02:00,309.93,21.233309
2024-04-05 20:30:00+02:00,309.93,21.233309
2024-04-05 21:00:00+02:00,306.68,21.064309
2024-04-05 21:30:00+02:00,306.68,21.064309
2024-04-05 22:00:00+02:00,300.69,20.752829
2024-04-05 22:30:00+02:00,300.69,20.752829
2024-04-05 23:00:00+02:00,291.22,20.260389
2024-04-05 23:30:00+02:00,291.22,20.260389
2024-04-06 00:00:00+02:00,285.0,19.936949
2024-04-06 00:30:00+02:00,285.0,19.936949
2024-04-06 01:00:00+02:00,278.11,19.578669
2024-04-06 01:30:00+02:00,278.11,19.578669
2024-04-06 02:00:00+02:00,265.0,18.896949
2024-04-06 02:30:00+02:00,265.0,18.896949
2024-04-06 03:00:00+02:00,259.5,18.610948999999998
2024-04-06 03:30:00+02:00,259.5,18.610948999999998
2024-04-06 04:00:00+02:00,252.0,18.220948999999997
2024-04-06 04:30:00+02:00,252.0,18.220948999999997
2024-04-06 05:00:00+02:00,254.5,18.350949
2024-04-06 05:30:00+02:00,254.5,18.350949
2024-04-06 06:00:00+02:00,265.27,18.910989
2024-04-06 06:30:00+02:00,265.27,18.910989
2024-04-06 07:00:00+02:00,290.92,20.244789
2024-04-06 07:30:00+02:00,290.92,20.244789
2024-04-06 08:00:00+02:00,350.0,23.316949
2024-04-06 08:30:00+02:00,350.0,23.316949
2024-04-06 09:00:00+02:00,395.15,25.664749
2024-04-06 09:30:00+02:00,395.15,25.664749
2024-04-06 10:00:00+02:00,340.0,22.796949
2024-04-06 10:30:00+02:00,340.0,22.796949
2024-04-06 11:00:00+02:00,316.62,21.581189
2024-04-06 11:30:00+02:00,316.62,21.581189
2024-04-06 12:00:00+02:00,298.75,20.651949
2024-04-06 12:30:00+02:00,298.75,20.651949
2024-04-06 13:00:00+02:00,291.23,20.260909
2024-04-06 13:30:00+02:00,291.23,20.260909
2024-04-06 14:00:00+02:00,275.76,19.456469
2024-04-06 14:30:00+02:00,275.76,19.456469
2024-04-06 15:00:00+02:00,265.15,18.904749
2024-04-06 15:30:00+02:00,265.15,18.904749
2024-04-06 16:00:00+02:00,253.75,18.311949
2024-04-06 16:30:00+02:00,253.75,18.311949
2024-04-06 17:00:00+02:00,234.94,17.333829
2024-04-06 17:30:00+02:00,234.94,17.333829
2024-04-06 18:00:00+02:00,198.94,15.461829
2024-04-06 18:30:00+02:00,198.94,15.461829
2024-04-06 19:00:00+02:00,203.38,15.692709
2024-04-06 19:30:00+02:00,203.38,15.692709
2024-04-06 20:00:00+02:00,228.93,17.021309000000002
2024-04-06 20:30:00+02:00,228.93,17.021309000000002
2024-04-06 21:00:00+02:00,277.47,19.545389
2024-04-06 21:30:00+02:00,277.47,19.545389
2024-04-06 22:00:00+02:00,277.1,19.526149
2024-04-06 22:30:00+02:00,277.1,19.526149
2024-04-06 23:00:00+02:00,262.38,18.760709
2024-04-06 23:30:00+02:00,262.38,18.760709
2024-04-07 00:00:00+02:00,249.59,18.095629
2024-04-07 00:30:00+02:00,249.59,18.095629
2024-04-07 01:00:00+02:00,249.24,18.077429000000002
2024-04-07 01:30:00+02:00,249.24,18.077429000000002
2024-04-07 02:00:00+02:00,221.78,16.649509000000002
2024-04-07 02:30:00+02:00,221.78,16.649509000000002
2024-04-07 03:00:00+02:00,203.77,15.712989
2024-04-07 03:30:00+02:00,203.77,15.712989
2024-04-07 04:00:00+02:00,172.6,14.092149
2024-04-07 04:30:00+02:00,172.6,14.092149
2024-04-07 05:00:00+02:00,129.15,11.832749
2024-04-07 05:30:00+02:00,129.15,11.832749
2024-04-07 06:00:00+02:00,174.37,14.184189
2024-04-07 06:30:00+02:00,174.37,14.184189
2024-04-07 07:00:00+02:00,224.76,16.804468999999997
2024-04-07 07:30:00+02:00,224.76,16.804468999999997
2024-04-07 08:00:00+02:00,264.22,18.856389
2024-04-07 08:30:00+02:00,264.22,18.856389
2024-04-07 09:00:00+02:00,270.0,19.156949
2024-04-07 09:30:00+02:00,270.0,19.156949
2024-04-07 10:00:00+02:00,268.3,19.068549
2024-04-07 10:30:00+02:00,268.3,19.068549
2024-04-07 11:00:00+02:00,254.0,18.324949
2024-04-07 11:30:00+02:00,254.0,18.324949
2024-04-07 12:00:00+02:00,229.14,17.032229
2024-04-07 12:30:00+02:00,229.14,17.032229
2024-04-07 13:00:00+02:00,230.13,17.083709
2024-04-07 13:30:00+02:00,230.13,17.083709
2024-04-07 14:00:00+02:00,229.42,17.046788999999997
2024-04-07 14:30:00+02:00,229.42,17.046788999999997
2024-04-07 15:00:00+02:00,225.15,16.824749
2024-04-07 15:30:00+02:00,225.15,16.824749
2024-04-07 16:00:00+02:00,172.3,14.076549
2024-04-07 16:30:00+02:00,172.3,14.076549
2024-04-07 17:00:00+02:00,180.1,14.482149
2024-04-07 17:30:00+02:00,180.1,14.482149
2024-04-07 18:00:00+02:00,170.7,13.993348999999998
2024-04-07 18:30:00+02:00,170.7,13.993348999999998
2024-04-07 19:00:00+02:00,192.98,15.151909
2024-04-07 19:30:00+02:00,192.98,15.151909
2024-04-07 20:00:00+02:00,193.5,15.178949
2024-04-07 20:30:00+02:00,193.5,15.178949
2024-04-07 21:00:00+02:00,268.3,19.068549
2024-04-07 21:30:00+02:00,268.3,19.068549
2024-04-07 22:00:00+02:00,266.75,18.987949
2024-04-07 22:30:00+02:00,266.75,18.987949
2024-04-07 23:00:00+02:00,249.99,18.116429
2024-04-07 23:30:00+02:00,249.99,18.116429
2024-04-08 00:00:00+02:00,228.38,16.992708999999998
2024-04-08 00:30:00+02:00,228.38,16.992708999999998
2024-04-08 01:00:00+02:00,218.98,16.503909
2024-04-08 01:30:00+02:00,218.98,16.503909
2024-04-08 02:00:00+02:00,183.67,14.667789
2024-04-08 02:30:00+02:00,183.67,14.667789
2024-04-08 03:00:00+02:00,214.51,16.271469
2024-04-08 03:30:00+02:00,214.51,16.271469
2024-04-08 04:00:00+02:00,213.07,16.196589
2024-04-08 04:30:00+02:00,213.07,16.196589
2024-04-08 05:00:00+02:00,214.71,16.281869
2024-04-08 05:30:00+02:00,214.71,16.281869
2024-04-08 06:00:00+02:00,209.41,16.006269
2024-04-08 06:30:00+02:00,209.41,16.006269
2024-04-08 07:00:00+02:00,248.54,18.041028999999998
2024-04-08 07:30:00+02:00,248.54,18.041028999999998
2024-04-08 08:00:00+02:00,260.42,18.658789
2024-04-08 08:30:00+02:00,260.42,18.658789
2024-04-08 09:00:00+02:00,302.05,20.823549
2024-04-08 09:30:00+02:00,302.05,20.823549
2024-04-08 10:00:00+02:00,333.2,22.443349
2024-04-08 10:30:00+02:00,333.2,22.443349
2024-04-08 11:00:00+02:00,340.0,22.796949
2024-04-08 11:30:00+02:00,340.0,22.796949
2024-04-08 12:00:00+02:00,330.0,22.276949
2024-04-08 12:30:00+02:00,330.0,22.276949
2024-04-08 13:00:00+02:00,284.68,19.920309
2024-04-08 13:30:00+02:00,284.68,19.920309
2024-04-08 14:00:00+02:00,268.34,19.070629
2024-04-08 14:30:00+02:00,268.34,19.070629
2024-04-08 15:00:00+02:00,236.8,17.430549
2024-04-08 15:30:00+02:00,236.8,17.430549
2024-04-08 16:00:00+02:00,210.46,16.060869
2024-04-08 16:30:00+02:00,210.46,16.060869
2024-04-08 17:00:00+02:00,186.11,14.794669
2024-04-08 17:30:00+02:00,186.11,14.794669
2024-04-08 18:00:00+02:00,202.31,15.637069
2024-04-08 18:30:00+02:00,202.31,15.637069
2024-04-08 19:00:00+02:00,229.9,17.071749
2024-04-08 19:30:00+02:00,229.9,17.071749
2024-04-08 20:00:00+02:00,267.77,19.040989
2024-04-08 20:30:00+02:00,267.77,19.040989
2024-04-08 21:00:00+02:00,259.04,18.587029
2024-04-08 21:30:00+02:00,259.04,18.587029
2024-04-08 22:00:00+02:00,252.08,18.225109
2024-04-08 22:30:00+02:00,252.08,18.225109
2024-04-08 23:00:00+02:00,248.58,18.043109
2024-04-08 23:30:00+02:00,248.58,18.043109
2024-04-09 00:00:00+02:00,239.91,17.592269
2024-04-09 00:30:00+02:00,239.91,17.592269
2024-04-09 01:00:00+02:00,244.12,17.811189
2024-04-09 01:30:00+02:00,244.12,17.811189
2024-04-09 02:00:00+02:00,235.7,17.373348999999997
2024-04-09 02:30:00+02:00,235.7,17.373348999999997
2024-04-09 03:00:00+02:00,236.91,17.436269
2024-04-09 03:30:00+02:00,236.91,17.436269
2024-04-09 04:00:00+02:00,232.0,17.180949
2024-04-09 04:30:00+02:00,232.0,17.180949
2024-04-09 05:00:00+02:00,233.35,17.251148999999998
2024-04-09 05:30:00+02:00,233.35,17.251148999999998
2024-04-09 06:00:00+02:00,236.91,17.436269
2024-04-09 06:30:00+02:00,236.91,17.436269
2024-04-09 07:00:00+02:00,236.21,17.399869000000002
2024-04-09 07:30:00+02:00,236.21,17.399869000000002
2024-04-09 08:00:00+02:00,237.38,17.460709
2024-04-09 08:30:00+02:00,237.38,17.460709
2024-04-09 09:00:00+02:00,237.18,17.450308999999997
2024-04-09 09:30:00+02:00,237.18,17.450308999999997
2024-04-09 10:00:00+02:00,263.0,18.792949
2024-04-09 10:30:00+02:00,263.0,18.792949
2024-04-09 11:00:00+02:00,240.0,17.596949
2024-04-09 11:30:00+02:00,240.0,17.596949
2024-04-09 12:00:00+02:00,232.25,17.193949
2024-04-09 12:30:00+02:00,232.25,17.193949
2024-04-09 13:00:00+02:00,234.02,17.285989
2024-04-09 13:30:00+02:00,234.02,17.285989
2024-04-09 14:00:00+02:00,230.0,17.076949
2024-04-09 14:30:00+02:00,230.0,17.076949
2024-04-09 15:00:00+02:00,221.01,16.609469
2024-04-09 15:30:00+02:00,221.01,16.609469
2024-04-09 16:00:00+02:00,186.4,14.809749
2024-04-09 16:30:00+02:00,186.4,14.809749
2024-04-09 17:00:00+02:00,184.67,14.719789
2024-04-09 17:30:00+02:00,184.67,14.719789
2024-04-09 18:00:00+02:00,217.1,16.406149
2024-04-09 18:30:00+02:00,217.1,16.406149
2024-04-09 19:00:00+02:00,238.04,17.495029
2024-04-09 19:30:00+02:00,238.04,17.495029
2024-04-09 20:00:00+02:00,260.56,18.666069
2024-04-09 20:30:00+02:00,260.56,18.666069
2024-04-09 21:00:00+02:00,294.88,20.450709
2024-04-09 21:30:00+02:00,294.88,20.450709
2024-04-09 22:00:00+02:00,294.88,20.450709
2024-04-09 22:30:00+02:00,294.88,20.450709
2024-04-09 23:00:00+02:00,284.75,19.923949
2024-04-09 23:30:00+02:00,284.75,19.923949
2024-04-10 00:00:00+02:00,287.84,20.084629
2024-04-10 00:30:00+02:00,287.84,20.084629
2024-04-10 01:00:00+02:00,282.48,19.805909
2024-04-10 01:30:00+02:00,282.48,19.805909
2024-04-10 02:00:00+02:00,266.3,18.964548999999998
2024-04-10 02:30:00+02:00,266.3,18.964548999999998
2024-04-10 03:00:00+02:00,270.93,19.205309
2024-04-10 03:30:00+02:00,270.93,19.205309
2024-04-10 04:00:00+02:00,256.79,18.470029
2024-04-10 04:30:00+02:00,256.79,18.470029
2024-04-10 05:00:00+02:00,246.89,17.955229
2024-04-10 05:30:00+02:00,246.89,17.955229
2024-04-10 06:00:00+02:00,239.91,17.592269
2024-04-10 06:30:00+02:00,239.91,17.592269
2024-04-10 07:00:00+02:00,250.41,18.138269
2024-04-10 07:30:00+02:00,250.41,18.138269
2024-04-10 08:00:00+02:00,249.53,18.092509
2024-04-10 08:30:00+02:00,249.53,18.092509
2024-04-10 09:00:00+02:00,249.53,18.092509
2024-04-10 09:30:00+02:00,249.53,18.092509
2024-04-10 10:00:00+02:00,228.3,16.988549
2024-04-10 10:30:00+02:00,228.3,16.988549
2024-04-10 11:00:00+02:00,226.0,16.868949
2024-04-10 11:30:00+02:00,226.0,16.868949
2024-04-10 12:00:00+02:00,217.43,16.423309
2024-04-10 12:30:00+02:00,217.43,16.423309
2024-04-10 13:00:00+02:00,220.0,16.556949
2024-04-10 13:30:00+02:00,220.0,16.556949
2024-04-10 14:00:00+02:00,186.72,14.826389
2024-04-10 14:30:00+02:00,186.72,14.826389
2024-04-10 15:00:00+02:00,75.09,9.021629
2024-04-10 15:30:00+02:00,75.09,9.021629
2024-04-10 16:00:00+02:00,38.87,7.138189
2024-04-10 16:30:00+02:00,38.87,7.138189
2024-04-10 17:00:00+02:00,89.72,9.782388999999998
2024-04-10 17:30:00+02:00,89.72,9.782388999999998
2024-04-10 18:00:00+02:00,145.24,12.669429
2024-04-10 18:30:00+02:00,145.24,12.669429
2024-04-10 19:00:00+02:00,219.7,16.541349
2024-04-10 19:30:00+02:00,219.7,16.541349
2024-04-10 20:00:00+02:00,257.1,18.486149
2024-04-10 20:30:00+02:00,257.1,18.486149
2024-04-10 21:00:00+02:00,283.12,19.839189
2024-04-10 21:30:00+02:00,283.12,19.839189
2024-04-10 22:00:00+02:00,260.0,18.636949
2024-04-10 22:30:00+02:00,260.0,18.636949
2024-04-10 23:00:00+02:00,245.57,17.886589
2024-04-10 23:30:00+02:00,245.57,17.886589
2024-04-11 00:00:00+02:00,224.3,16.780549
2024-04-11 00:30:00+02:00,224.3,16.780549
2024-04-11 01:00:00+02:00,233.45,17.256349
2024-04-11 01:30:00+02:00,233.45,17.256349
2024-04-11 02:00:00+02:00,218.67,16.487789
2024-04-11 02:30:00+02:00,218.67,16.487789
2024-04-11 03:00:00+02:00,214.97,16.295389
2024-04-11 03:30:00+02:00,214.97,16.295389
2024-04-11 04:00:00+02:00,200.92,15.564789
2024-04-11 04:30:00+02:00,200.92,15.564789
2024-04-11 05:00:00+02:00,195.55,15.285549
2024-04-11 05:30:00+02:00,195.55,15.285549
2024-04-11 06:00:00+02:00,220.56,16.586069000000002
2024-04-11 06:30:00+02:00,220.56,16.586069000000002
2024-04-11 07:00:00+02:00,264.91,18.892269
2024-04-11 07:30:00+02:00,264.91,18.892269
2024-04-11 08:00:00+02:00,299.93,20.713309
2024-04-11 08:30:00+02:00,299.93,20.713309
2024-04-11 09:00:00+02:00,285.03,19.938509
2024-04-11 09:30:00+02:00,285.03,19.938509
2024-04-11 10:00:00+02:00,255.0,18.376949
2024-04-11 10:30:00+02:00,255.0,18.376949
2024-04-11 11:00:00+02:00,214.92,16.292789
2024-04-11 11:30:00+02:00,214.92,16.292789
2024-04-11 12:00:00+02:00,190.71,15.033869
2024-04-11 12:30:00+02:00,190.71,15.033869
2024-04-11 13:00:00+02:00,187.85,14.885148999999998
2024-04-11 13:30:00+02:00,187.85,14.885148999999998
2024-04-11 14:00:00+02:00,181.84,14.572629
2024-04-11 14:30:00+02:00,181.84,14.572629
2024-04-11 15:00:00+02:00,179.98,14.475909
2024-04-11 15:30:00+02:00,179.98,14.475909
2024-04-11 16:00:00+02:00,179.77,14.464989
2024-04-11 16:30:00+02:00,179.77,14.464989
2024-04-11 17:00:00+02:00,182.86,14.625669
2024-04-11 17:30:00+02:00,182.86,14.625669
2024-04-11 18:00:00+02:00,219.39,16.525229
2024-04-11 18:30:00+02:00,219.39,16.525229
2024-04-11 19:00:00+02:00,263.32,18.809589
2024-04-11 19:30:00+02:00,263.32,18.809589
2024-04-11 20:00:00+02:00,296.99,20.560429
2024-04-11 20:30:00+02:00,296.99,20.560429
2024-04-11 21:00:00+02:00,290.37,20.216189
2024-04-11 21:30:00+02:00,290.37,20.216189
2024-04-11 22:00:00+02:00,267.81,19.043069
2024-04-11 22:30:00+02:00,267.81,19.043069
2024-04-11 23:00:00+02:00,247.99,18.012428999999997
2024-04-11 23:30:00+02:00,247.99,18.012428999999997
2024-04-12 00:00:00+02:00,204.4,15.745749
2024-04-12 00:30:00+02:00,204.4,15.745749
2024-04-12 01:00:00+02:00,220.26,16.570469
2024-04-12 01:30:00+02:00,220.26,16.570469
2024-04-12 02:00:00+02:00,188.71,14.929869
2024-04-12 02:30:00+02:00,188.71,14.929869
2024-04-12 03:00:00+02:00,188.15,14.900749
2024-04-12 03:30:00+02:00,188.15,14.900749
2024-04-12 04:00:00+02:00,183.0,14.632949
2024-04-12 04:30:00+02:00,183.0,14.632949
2024-04-12 05:00:00+02:00,185.55,14.765549
2024-04-12 05:30:00+02:00,185.55,14.765549
2024-04-12 06:00:00+02:00,191.53,15.076509
2024-04-12 06:30:00+02:00,191.53,15.076509
2024-04-12 07:00:00+02:00,229.54,17.053029
2024-04-12 07:30:00+02:00,229.54,17.053029
2024-04-12 08:00:00+02:00,268.78,19.093509
2024-04-12 08:30:00+02:00,268.78,19.093509
2024-04-12 09:00:00+02:00,260.33,18.654109
2024-04-12 09:30:00+02:00,260.33,18.654109
2024-04-12 10:00:00+02:00,252.88,18.266709
2024-04-12 10:30:00+02:00,252.88,18.266709
2024-04-12 11:00:00+02:00,266.13,18.955709
2024-04-12 11:30:00+02:00,266.13,18.955709
2024-04-12 12:00:00+02:00,249.53,18.092509
2024-04-12 12:30:00+02:00,249.53,18.092509
2024-04-12 13:00:00+02:00,246.2,17.919348999999997
2024-04-12 13:30:00+02:00,246.2,17.919348999999997
2024-04-12 14:00:00+02:00,242.85,17.745148999999998
2024-04-12 14:30:00+02:00,242.85,17.745148999999998
2024-04-12 15:00:00+02:00,244.81,17.847068999999998
2024-04-12 15:30:00+02:00,244.81,17.847068999999998
2024-04-12 16:00:00+02:00,241.58,17.679109
2024-04-12 16:30:00+02:00,241.58,17.679109
2024-04-12 17:00:00+02:00,240.24,17.609429
2024-04-12 17:30:00+02:00,240.24,17.609429
2024-04-12 18:00:00+02:00,231.32,17.145589
2024-04-12 18:30:00+02:00,231.32,17.145589
2024-04-12 19:00:00+02:00,258.02,18.533989
2024-04-12 19:30:00+02:00,258.02,18.533989
2024-04-12 20:00:00+02:00,277.33,19.538109
2024-04-12 20:30:00+02:00,277.33,19.538109
2024-04-12 21:00:00+02:00,280.04,19.679029
2024-04-12 21:30:00+02:00,280.04,19.679029
2024-04-12 22:00:00+02:00,282.26,19.794469
2024-04-12 22:30:00+02:00,282.26,19.794469
2024-04-12 23:00:00+02:00,270.0,19.156949
2024-04-12 23:30:00+02:00,270.0,19.156949
2024-04-13 00:00:00+02:00,260.0,18.636949
2024-04-13 00:30:00+02:00,260.0,18.636949
2024-04-13 01:00:00+02:00,242.75,17.739949
2024-04-13 01:30:00+02:00,242.75,17.739949
2024-04-13 02:00:00+02:00,229.77,17.064989
2024-04-13 02:30:00+02:00,229.77,17.064989
2024-04-13 03:00:00+02:00,220.0,16.556949
2024-04-13 03:30:00+02:00,220.0,16.556949
2024-04-13 04:00:00+02:00,201.85,15.613149
2024-04-13 04:30:00+02:00,201.85,15.613149
2024-04-13 05:00:00+02:00,190.9,15.043749
2024-04-13 05:30:00+02:00,190.9,15.043749
2024-04-13 06:00:00+02:00,212.32,16.157589
2024-04-13 06:30:00+02:00,212.32,16.157589
2024-04-13 07:00:00+02:00,248.74,18.051429
2024-04-13 07:30:00+02:00,248.74,18.051429
2024-04-13 08:00:00+02:00,269.35,19.123149
2024-04-13 08:30:00+02:00,269.35,19.123149
2024-04-13 09:00:00+02:00,273.83,19.356109
2024-04-13 09:30:00+02:00,273.83,19.356109
2024-04-13 10:00:00+02:00,254.25,18.337949000000002
2024-04-13 10:30:00+02:00,254.25,18.337949000000002
2024-04-13 11:00:00+02:00,242.75,17.739949
2024-04-13 11:30:00+02:00,242.75,17.739949
2024-04-13 12:00:00+02:00,234.99,17.336429000000003
2024-04-13 12:30:00+02:00,234.99,17.336429000000003
2024-04-13 13:00:00+02:00,227.67,16.955789
2024-04-13 13:30:00+02:00,227.67,16.955789
2024-04-13 14:00:00+02:00,208.0,15.932949
2024-04-13 14:30:00+02:00,208.0,15.932949
2024-04-13 15:00:00+02:00,201.18,15.578309
2024-04-13 15:30:00+02:00,201.18,15.578309
2024-04-13 16:00:00+02:00,196.0,15.308949
2024-04-13 16:30:00+02:00,196.0,15.308949
2024-04-13 17:00:00+02:00,200.47,15.541389
2024-04-13 17:30:00+02:00,200.47,15.541389
2024-04-13 18:00:00+02:00,241.25,17.661949
2024-04-13 18:30:00+02:00,241.25,17.661949
2024-04-13 19:00:00+02:00,266.2,18.959349
2024-04-13 19:30:00+02:00,266.2,18.959349
2024-04-13 20:00:00+02:00,298.95,20.662349
2024-04-13 20:30:00+02:00,298.95,20.662349
2024-04-13 21:00:00+02:00,301.63,20.801709
2024-04-13 21:30:00+02:00,301.63,20.801709
2024-04-13 22:00:00+02:00,269.03,19.106509
2024-04-13 22:30:00+02:00,269.03,19.106509
2024-04-13 23:00:00+02:00,250.0,18.116948999999998
2024-04-13 23:30:00+02:00,250.0,18.116948999999998
2024-04-14 00:00:00+02:00,231.94,17.177829
2024-04-14 00:30:00+02:00,231.94,17.177829
2024-04-14 01:00:00+02:00,232.45,17.204349
2024-04-14 01:30:00+02:00,232.45,17.204349
2024-04-14 02:00:00+02:00,207.63,15.913709
2024-04-14 02:30:00+02:00,207.63,15.913709
2024-04-14 03:00:00+02:00,200.14,15.524228999999998
2024-04-14 03:30:00+02:00,200.14,15.524228999999998
2024-04-14 04:00:00+02:00,198.05,15.415549
2024-04-14 04:30:00+02:00,198.05,15.415549
2024-04-14 05:00:00+02:00,199.97,15.515389
2024-04-14 05:30:00+02:00,199.97,15.515389
2024-04-14 06:00:00+02:00,204.46,15.748869
2024-04-14 06:30:00+02:00,204.46,15.748869
2024-04-14 07:00:00+02:00,254.0,18.324949
2024-04-14 07:30:00+02:00,254.0,18.324949
2024-04-14 08:00:00+02:00,272.33,19.278109
2024-04-14 08:30:00+02:00,272.33,19.278109
2024-04-14 09:00:00+02:00,282.11,19.786669
2024-04-14 09:30:00+02:00,282.11,19.786669
2024-04-14 10:00:00+02:00,252.78,18.261509
2024-04-14 10:30:00+02:00,252.78,18.261509
2024-04-14 11:00:00+02:00,216.35,16.367148999999998
2024-04-14 11:30:00+02:00,216.35,16.367148999999998
2024-04-14 12:00:00+02:00,212.54,16.169029
2024-04-14 12:30:00+02:00,212.54,16.169029
2024-04-14 13:00:00+02:00,202.76,15.660469
2024-04-14 13:30:00+02:00,202.76,15.660469
2024-04-14 14:00:00+02:00,195.19,15.266829
2024-04-14 14:30:00+02:00,195.19,15.266829
2024-04-14 15:00:00+02:00,193.64,15.186229
2024-04-14 15:30:00+02:00,193.64,15.186229
2024-04-14 16:00:00+02:00,191.99,15.100429
2024-04-14 16:30:00+02:00,191.99,15.100429
2024-04-14 17:00:00+02:00,194.53,15.232509
2024-04-14 17:30:00+02:00,194.53,15.232509
2024-04-14 18:00:00+02:00,212.8,16.182549
2024-04-14 18:30:00+02:00,212.8,16.182549
2024-04-14 19:00:00+02:00,244.94,17.853828999999998
2024-04-14 19:30:00+02:00,244.94,17.853828999999998
2024-04-14 20:00:00+02:00,271.07,19.212589
2024-04-14 20:30:00+02:00,271.07,19.212589
2024-04-14 21:00:00+02:00,272.31,19.277069
2024-04-14 21:30:00+02:00,272.31,19.277069
2024-04-14 22:00:00+02:00,265.46,18.920868999999996
2024-04-14 22:30:00+02:00,265.46,18.920868999999996
2024-04-14 23:00:00+02:00,253.68,18.308309
2024-04-14 23:30:00+02:00,253.68,18.308309
2024-04-15 00:00:00+02:00,238.98,17.543909
2024-04-15 00:30:00+02:00,238.98,17.543909
2024-04-15 01:00:00+02:00,214.9,16.291749
2024-04-15 01:30:00+02:00,214.9,16.291749
2024-04-15 02:00:00+02:00,202.21,15.631869
2024-04-15 02:30:00+02:00,202.21,15.631869
2024-04-15 03:00:00+02:00,197.03,15.362509
2024-04-15 03:30:00+02:00,197.03,15.362509
2024-04-15 04:00:00+02:00,193.7,15.189348999999998
2024-04-15 04:30:00+02:00,193.7,15.189348999999998
2024-04-15 05:00:00+02:00,192.21,15.111869
2024-04-15 05:30:00+02:00,192.21,15.111869
2024-04-15 06:00:00+02:00,196.86,15.353669
2024-04-15 06:30:00+02:00,196.86,15.353669
2024-04-15 07:00:00+02:00,205.33,15.794109
2024-04-15 07:30:00+02:00,205.33,15.794109
2024-04-15 08:00:00+02:00,221.41,16.630269
2024-04-15 08:30:00+02:00,221.41,16.630269
2024-04-15 09:00:00+02:00,229.31,17.041069
2024-04-15 09:30:00+02:00,229.31,17.041069
2024-04-15 10:00:00+02:00,228.43,16.995309
2024-04-15 10:30:00+02:00,228.43,16.995309
2024-04-15 11:00:00+02:00,191.87,15.094189
2024-04-15 11:30:00+02:00,191.87,15.094189
2024-04-15 12:00:00+02:00,187.81,14.883069
2024-04-15 12:30:00+02:00,187.81,14.883069
2024-04-15 13:00:00+02:00,188.03,14.894509
2024-04-15 13:30:00+02:00,188.03,14.894509
