dt,absorb_need_mw_region,absorb_need_mw,heat_demand_mw_th,h2_price_eur_per_kg,P_curt_use_mw,Unused_curt_mw,P_batt_ch_mw,P_batt_dis_mw,SOC_batt_mwh,P_p2h_mw,Q_th_dis_mw_th,Slack_unmet_th_mw_th,SOC_th_mwh_th,P_el_mw,y_el_on,y_el_start,y_el_stop,H2_prod_kg,H2_sale_kg,SOC_h2_kg,P_pb_deficit_mw,P_pb_surplus_mw
2024-01-01 17:30:00+01:00,311.0021652927339,1.5550108264636695,0.0,11.070949,1.5550108264636695,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.5550108264636695,1,0,0,15.550108264636695,0.0,780.6742748559072,0.0,0.0
2024-01-01 18:00:00+01:00,486.85905195188855,2.434295259759443,0.0,12.915389,2.434295259759443,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2.434295259759443,1,0,0,24.34295259759443,0.0,805.0172274535016,0.0,0.0
2024-01-01 18:30:00+01:00,541.5955977678109,2.7079779888390543,0.0,12.915389,2.7079779888390543,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2.7079779888390543,1,0,0,27.079779888390544,0.0,832.0970073418922,0.0,0.0
2024-01-01 19:00:00+01:00,734.0854199127665,3.6704270995638324,0.0,12.726109,3.6704270995638324,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,3.6704270995638324,1,0,0,36.704270995638325,0.0,868.8012783375306,0.0,0.0
2024-01-01 19:30:00+01:00,869.2873398913716,4.346436699456858,0.0,12.726109,4.346436699456858,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,4.346436699456858,1,0,0,43.464366994568586,0.0,912.2656453320991,0.0,0.0
2024-01-01 20:00:00+01:00,1089.9281878280285,5.449640939140143,0.0,12.411509,5.449640939140143,0.0,0.449640939140143,0.0,0.5135794460915679,0.0,0.0,0.0,0.0,5.0,1,0,0,50.0,0.0,962.2656453320991,0.0,0.0
2024-01-01 20:30:00+01:00,1384.6251332260724,6.923125666130362,0.0,12.411509,6.923125666130362,0.0,0.0,0.0,0.5135794460915679,1.9231256661303622,0.0,0.0,0.9423315764038774,5.0,1,0,0,50.0,0.0,1012.2656453320991,0.0,0.0
2024-01-01 21:00:00+01:00,1551.7344331655286,7.758672165827643,0.0,11.454709,7.758672165827643,0.0,0.0,0.405800947573979,0.3,3.164473113401622,0.0,0.0,2.492923401970672,5.0,1,0,0,50.0,0.0,1062.2656453320992,0.0,0.0
2024-01-01 21:30:00+01:00,1448.551511954986,7.24275755977493,0.0,11.454709,7.24275755977493,0.0,0.0,0.0,0.3,2.2427575597749296,0.0,0.0,3.5918746062603875,5.0,1,0,0,50.0,0.0,1112.2656453320992,0.0,0.0
2024-01-01 22:00:00+01:00,1708.342899170646,8.54171449585323,0.0,10.452669,8.54171449585323,0.0,3.0,0.0,1.7249999999999999,0.5417144958532294,0.0,0.0,3.85731470922847,5.0,1,0,0,50.0,0.0,1162.2656453320992,0.0,0.0
2024-01-01 22:30:00+01:00,1497.120806694442,7.48560403347221,0.0,10.452669,7.48560403347221,0.0,0.0,2.5143959665277897,0.40163370182747893,5.0,0.0,0.0,6.30731470922847,5.0,1,0,0,50.0,0.0,1212.2656453320992,0.0,0.0
2024-01-01 23:00:00+01:00,1845.9116231612963,9.229558115806482,0.0,10.184869,9.229558115806482,0.0,0.0,0.0,0.40163370182747893,4.229558115806482,0.0,0.0,8.379798185973645,5.0,1,0,0,50.0,0.0,1262.2656453320992,0.0,0.0
2024-01-01 23:30:00+01:00,1553.046682099006,7.765233410495029,0.0,10.184869,7.765233410495029,0.0,0.0,0.0,0.40163370182747893,2.7652334104950294,0.0,0.0,9.734762557116209,5.0,1,0,0,50.0,0.0,1312.2656453320992,0.0,0.0
2024-01-02 00:00:00+01:00,1667.9749522800691,8.339874761400345,0.0,9.545269,8.339874761400345,0.0,3.0,0.0,1.8266337018274788,0.33987476140034545,0.0,0.0,9.901301190202378,5.0,1,0,0,50.0,0.0,1362.2656453320992,0.0,0.0
2024-01-02 00:30:00+01:00,1493.2572707389882,7.466286353694941,0.0,9.545269,7.466286353694941,0.0,0.0,2.533713646305059,0.49310020377218455,5.0,0.0,0.0,12.351301190202378,5.0,1,0,0,50.0,0.0,1412.2656453320992,0.0,0.0
2024-01-02 01:00:00+01:00,1395.8014342651695,6.979007171325848,0.0,8.085109,6.979007171325848,0.0,0.0,0.0,0.49310020377218455,1.979007171325848,0.0,0.0,13.321014704152043,5.0,1,0,0,50.0,0.0,1462.2656453320992,0.0,0.0
2024-01-02 01:30:00+01:00,1428.9703147328653,7.144851573664327,0.0,8.085109,7.144851573664327,0.0,0.0,0.0,0.49310020377218455,2.1448515736643268,0.0,0.0,14.371991975247564,5.0,1,0,0,50.0,0.0,1512.2656453320992,0.0,0.0
2024-01-02 02:00:00+01:00,1624.7317465127956,8.123658732563978,0.0,7.851629,8.123658732563978,0.0,3.0,0.0,1.9181002037721844,0.12365873256397819,0.0,0.0,14.432584754203914,5.0,1,0,0,50.0,0.0,1562.2656453320992,0.0,0.0
2024-01-02 02:30:00+01:00,1578.7463924960591,7.893731962480296,0.0,7.851629,7.893731962480296,0.0,0.0,0.0,1.9181002037721844,2.893731962480296,0.0,0.0,15.85051341581926,5.0,1,0,0,50.0,0.0,1612.2656453320992,0.0,0.0
2024-01-02 03:00:00+01:00,1524.95555608956,7.6247777804478005,0.0,7.663389,7.6247777804478005,0.0,0.0,2.3752222195521995,0.6679832461131321,5.0,0.0,0.0,18.30051341581926,5.0,1,0,0,50.0,0.0,1662.2656453320992,0.0,0.0
2024-01-02 03:30:00+01:00,1762.4515371996656,8.812257685998329,0.0,7.663389,8.812257685998329,0.0,3.0,0.0,2.092983246113132,0.812257685998329,0.0,0.0,18.69851968195844,5.0,1,0,0,50.0,0.0,1712.2656453320992,0.0,0.0
2024-01-02 04:00:00+01:00,1801.8190052039888,9.009095026019944,0.0,6.933828999999999,9.009095026019944,0.0,3.0,0.0,3.5179832461131317,1.0090950260199438,0.0,0.0,19.192976244708213,5.0,1,0,0,50.0,0.0,1762.2656453320992,0.0,0.0
2024-01-02 04:30:00+01:00,1830.204846461544,9.151024232307721,0.0,6.933828999999999,9.151024232307721,0.0,0.0,0.0,3.5179832461131317,4.151024232307721,0.0,0.0,21.226978118538995,5.0,1,0,0,50.0,0.0,1812.2656453320992,0.0,0.0
2024-01-02 05:00:00+01:00,1878.969924748556,9.39484962374278,0.0,6.654069,9.39484962374278,0.0,3.0,0.0,4.942983246113132,1.3948496237427808,0.0,0.0,21.91045443417296,5.0,1,0,0,50.0,0.0,1862.2656453320992,0.0,0.0
2024-01-02 05:30:00+01:00,1672.0581207704583,8.360290603852292,0.0,6.654069,8.360290603852292,0.0,0.0,0.0,4.942983246113132,3.3602906038522917,0.0,0.0,23.55699683006058,5.0,1,0,0,50.0,0.0,1912.2656453320992,0.0,0.0
2024-01-02 06:00:00+01:00,1380.2909264121345,6.9014546320606724,0.0,6.883388999999999,6.9014546320606724,0.0,0.0,2.985417290639341,3.3717109878818996,4.8868719227000135,0.0,0.0,25.951564072183587,5.0,1,0,0,50.0,0.0,1962.2656453320992,0.0,0.0
2024-01-02 06:30:00+01:00,1669.3354538159183,8.346677269079592,0.0,6.883388999999999,8.346677269079592,0.0,0.0,0.0,3.3717109878818996,3.346677269079592,0.0,0.0,27.591435934032585,5.0,1,0,0,50.0,0.0,2012.2656453320992,0.0,0.0
2024-01-02 07:00:00+01:00,1421.4262699344038,7.107131349672019,0.0,6.911989,7.107131349672019,0.0,0.0,0.0,3.3717109878818996,2.107131349672019,0.0,0.0,28.623930295371874,5.0,1,0,0,50.0,0.0,2062.265645332099,0.0,0.0
2024-01-02 07:30:00+01:00,1432.749824604878,7.163749123024391,0.0,6.911989,7.163749123024391,0.0,0.0,2.836250876975609,1.8789473684210527,5.0,0.0,0.0,31.073930295371873,5.0,1,0,0,50.0,0.0,2112.265645332099,0.0,0.0
2024-01-02 08:00:00+01:00,1134.9147961698031,5.674573980849016,0.0,7.290549,5.674573980849016,0.0,0.0,3.0,0.3,3.674573980849015,0.0,0.0,32.87447154598789,5.0,1,0,0,50.0,0.0,2162.265645332099,0.0,0.0
2024-01-02 08:30:00+01:00,1141.656849439183,5.708284247195914,0.0,7.290549,5.708284247195914,0.0,0.0,0.0,0.3,0.7082842471959143,0.0,0.0,33.22153082711389,5.0,1,0,0,50.0,0.0,2212.265645332099,0.0,0.0
2024-01-02 09:00:00+01:00,1104.822643059398,5.52411321529699,0.0,7.662349,5.52411321529699,0.0,0.0,0.0,0.3,0.5241132152969898,0.0,0.0,33.47834630260941,5.0,1,0,0,50.0,0.0,2262.265645332099,0.0,0.0
2024-01-02 09:30:00+01:00,1142.7824661807265,5.713912330903632,0.0,7.662349,5.713912330903632,0.0,0.7139123309036322,0.0,0.6391083571792253,0.0,0.0,0.0,33.47834630260941,5.0,1,0,0,50.0,0.0,2312.265645332099,0.0,0.0
2024-01-02 10:00:00+01:00,1292.63757837884,6.463187891894201,0.0,8.237469,6.463187891894201,0.0,0.0,0.0,0.6391083571792253,1.4631878918942007,0.0,0.0,34.195308369637566,5.0,1,0,0,50.0,0.0,2362.265645332099,0.0,0.0
2024-01-02 10:30:00+01:00,1292.63757837884,6.463187891894201,0.0,8.237469,6.463187891894201,0.0,0.0,0.0,0.6391083571792253,1.4631878918942007,0.0,0.0,34.91227043666572,5.0,1,0,0,50.0,0.0,2412.265645332099,0.0,0.0
2024-01-02 11:00:00+01:00,1244.5960811420553,6.222980405710277,0.0,8.761629,6.222980405710277,0.0,0.0,0.644305878640528,0.3,1.8672862843508047,0.0,0.0,35.82724071599762,5.0,1,0,0,50.0,0.0,2462.265645332099,0.0,0.0
2024-01-02 11:30:00+01:00,1185.3934657970922,5.926967328985461,0.0,8.761629,5.926967328985461,0.0,0.9269673289854614,0.0,0.7403094812680941,0.0,0.0,0.0,35.82724071599762,5.0,1,0,0,50.0,0.0,2512.265645332099,0.0,0.0
2024-01-02 12:00:00+01:00,1225.8674158902943,6.129337079451472,0.0,8.562469,6.129337079451472,0.0,1.1293370794514717,0.0,1.276744594007543,0.0,0.0,0.0,35.82724071599762,5.0,1,0,0,50.0,0.0,2562.265645332099,0.0,0.0
2024-01-02 12:30:00+01:00,1217.1372306119688,6.085686153059844,0.0,8.562469,6.085686153059844,0.0,1.0856861530598438,0.0,1.792445516710969,0.0,0.0,0.0,35.82724071599762,5.0,1,0,0,50.0,0.0,2612.265645332099,0.0,0.0
2024-01-02 13:00:00+01:00,1262.8748740708377,6.314374370354188,0.0,8.473029,6.314374370354188,0.0,1.3143743703541881,0.0,2.416773342629208,0.0,0.0,0.0,35.82724071599762,5.0,1,0,0,50.0,0.0,2662.265645332099,0.0,0.0
2024-01-02 13:30:00+01:00,1248.7119033331876,6.243559516665938,0.0,8.473029,6.243559516665938,0.0,1.243559516665938,0.0,3.0074641130455286,0.0,0.0,0.0,35.82724071599762,5.0,1,0,0,50.0,0.0,2712.265645332099,0.0,0.0
2024-01-02 14:00:00+01:00,1341.5888035586242,6.707944017793121,0.0,7.558869,6.707944017793121,0.0,1.707944017793121,0.0,3.818737521497261,0.0,0.0,0.0,35.82724071599762,5.0,1,0,0,50.0,0.0,2762.265645332099,0.0,0.0
2024-01-02 14:30:00+01:00,1228.7844104949047,6.143922052474523,0.0,7.558869,6.143922052474523,0.0,1.1439220524745233,0.0,4.362100496422659,0.0,0.0,0.0,35.82724071599762,5.0,1,0,0,50.0,0.0,2812.265645332099,0.0,0.0
2024-01-02 15:00:00+01:00,1308.8535725562126,6.544267862781063,0.0,7.197469,6.544267862781063,0.0,1.544267862781063,0.0,5.095627731243664,0.0,0.0,0.0,35.82724071599762,5.0,1,0,0,50.0,0.0,2862.265645332099,0.0,0.0
2024-01-02 15:30:00+01:00,1426.453414622924,7.13226707311462,0.0,7.197469,7.13226707311462,0.0,0.0,1.531657157281924,4.28949238530581,3.663924230396544,0.0,0.0,37.62256358889192,5.0,1,0,0,50.0,0.0,2912.265645332099,0.0,0.0
2024-01-02 16:00:00+01:00,1428.340881720025,7.141704408600125,0.0,7.160549,7.141704408600125,0.0,0.0,0.0,4.28949238530581,2.141704408600125,0.0,0.0,38.67199874910598,5.0,1,0,0,50.0,0.0,2962.265645332099,0.0,0.0
2024-01-02 16:30:00+01:00,1353.8155692976393,6.769077846488196,0.0,7.160549,6.769077846488196,0.0,0.0,0.0,4.28949238530581,1.7690778464881962,0.0,0.0,39.5388468938852,5.0,1,0,0,50.0,0.0,3012.265645332099,0.0,0.0
2024-01-02 17:00:00+01:00,1229.3682253865368,6.146841126932684,0.0,7.238029,6.146841126932684,0.0,1.1468411269326841,0.0,4.834241920598835,0.0,0.0,0.0,39.5388468938852,5.0,1,0,0,50.0,0.0,3062.265645332099,0.0,0.0
2024-01-02 17:30:00+01:00,1129.8713592951367,5.649356796475684,0.0,7.238029,5.649356796475684,0.0,0.6493567964756837,0.0,5.142686398924785,0.0,0.0,0.0,39.5388468938852,5.0,1,0,0,50.0,0.0,3112.265645332099,0.0,0.0
2024-01-02 18:00:00+01:00,1121.4905894132992,5.607452947066496,0.0,7.608269,5.607452947066496,0.0,0.6074529470664958,0.0,5.43122654878137,0.0,0.0,0.0,39.5388468938852,5.0,1,0,0,50.0,0.0,3162.265645332099,0.0,0.0
2024-01-02 18:30:00+01:00,1089.3784825346247,5.446892412673123,0.0,7.608269,5.446892412673123,0.0,0.0,3.0,3.8522791803603176,3.4468924126731224,0.0,0.0,41.22782417609503,5.0,1,0,0,50.0,0.0,3212.265645332099,0.0,0.0
2024-01-02 19:00:00+01:00,1017.5032501778657,5.087516250889329,0.0,8.501629,5.087516250889329,0.0,0.0,0.0,3.8522791803603176,0.0875162508893288,0.0,0.0,41.2707071390308,5.0,1,0,0,50.0,0.0,3262.265645332099,0.0,0.0
2024-01-02 19:30:00+01:00,1087.1810479300443,5.435905239650221,0.0,8.501629,5.435905239650221,0.0,0.0,3.0,2.273331811939265,3.4359052396502214,0.0,0.0,42.95430070645941,5.0,1,0,0,50.0,0.0,3312.265645332099,0.0,0.0
2024-01-02 20:00:00+01:00,1122.0483368070982,5.610241684035491,0.0,8.645149,5.610241684035491,0.0,0.0,0.0,2.273331811939265,0.6102416840354907,0.0,0.0,43.2533191316368,5.0,1,0,0,50.0,0.0,3362.265645332099,0.0,0.0
2024-01-02 20:30:00+01:00,1310.0587783602898,6.5502938918014495,0.0,8.645149,6.5502938918014495,0.0,1.5502938918014495,0.0,3.0097214105449535,0.0,0.0,0.0,43.2533191316368,5.0,1,0,0,50.0,0.0,3412.265645332099,0.0,0.0
2024-01-02 21:00:00+01:00,1340.3691774365966,6.701845887182984,0.0,8.352388999999999,6.701845887182984,0.0,0.0,3.0,1.430774042123901,4.701845887182984,0.0,0.0,45.55722361635646,5.0,1,0,0,50.0,0.0,3462.265645332099,0.0,0.0
2024-01-02 21:30:00+01:00,1468.2659584612438,7.341329792306219,0.0,8.352388999999999,7.341329792306219,0.0,2.341329792306219,0.0,2.542905693469355,0.0,0.0,0.0,45.55722361635646,5.0,1,0,0,50.0,0.0,3512.265645332099,0.0,0.0
2024-01-02 22:00:00+01:00,1385.2448602556767,6.926224301278384,0.0,7.517269,6.926224301278384,0.0,1.926224301278384,0.0,3.457862236576587,0.0,0.0,0.0,45.55722361635646,5.0,1,0,0,50.0,0.0,3562.265645332099,0.0,0.0
2024-01-02 22:30:00+01:00,1465.7146714392672,7.328573357196336,0.0,7.517269,7.328573357196336,0.0,0.0,0.0,3.457862236576587,2.328573357196336,0.0,0.0,46.698224561382666,5.0,1,0,0,50.0,0.0,3612.265645332099,0.0,0.0
2024-01-02 23:00:00+01:00,1472.0970487013094,7.360485243506547,0.0,7.524029,7.360485243506547,0.0,0.0,0.0,3.457862236576587,2.360485243506547,0.0,0.0,47.854862330700875,5.0,1,0,0,50.0,0.0,3662.265645332099,0.0,0.0
2024-01-02 23:30:00+01:00,1566.858781542683,7.834293907713414,0.0,7.524029,7.834293907713414,0.0,2.8342939077134144,0.0,4.804151842740459,0.0,0.0,0.0,47.854862330700875,5.0,1,0,0,50.0,0.0,3712.265645332099,0.0,0.0
2024-01-03 00:00:00+01:00,1427.711587364088,7.13855793682044,0.0,6.829309,7.13855793682044,0.0,0.0,0.0,4.804151842740459,2.1385579368204404,0.0,0.0,48.90275571974289,5.0,1,0,0,50.0,0.0,3762.265645332099,0.0,0.0
2024-01-03 00:30:00+01:00,1377.1992241092803,6.885996120546402,0.0,6.829309,6.885996120546402,0.0,1.8859961205464018,0.0,5.7,0.0,0.0,0.0,48.90275571974289,5.0,1,0,0,50.0,0.0,3812.265645332099,0.0,0.0
2024-01-03 01:00:00+01:00,1535.378118201947,7.676890591009736,0.0,5.257869,7.676890591009736,0.0,0.0,2.0126536004804847,4.64070863132606,4.689544191490221,0.0,0.0,51.2006323735731,5.0,1,0,0,50.0,0.0,3862.265645332099,0.0,0.0
2024-01-03 01:30:00+01:00,1446.0174183890272,7.230087091945136,0.0,5.257869,7.230087091945136,0.0,2.230087091945136,0.0,5.7,0.0,0.0,0.0,51.2006323735731,5.0,1,0,0,50.0,0.0,3912.265645332099,0.0,0.0
2024-01-03 02:00:00+01:00,675.3035589410745,3.3765177947053724,0.0,5.205869,3.3765177947053724,0.0,0.0,1.6234822052946276,4.84553568142388,0.0,0.0,0.0,51.2006323735731,5.0,1,0,0,50.0,0.0,3962.265645332099,0.0,0.0
2024-01-03 02:30:00+01:00,485.3903980314117,2.4269519901570584,0.0,5.205869,2.4269519901570584,0.0,0.0,2.5730480098429416,3.4912998867697,0.0,0.0,0.0,51.2006323735731,5.0,1,0,0,50.0,0.0,4012.265645332099,0.0,0.0
2024-01-03 03:00:00+01:00,591.12211043967,2.9556105521983502,0.0,5.181429,2.9556105521983502,0.0,0.0,0.5443894478016498,3.204779124768832,0.0,0.0,0.0,51.2006323735731,3.5,1,0,0,35.0,0.0,4047.265645332099,0.0,0.0
2024-01-03 03:30:00+01:00,577.4363967634135,2.887181983817068,0.0,5.181429,2.887181983817068,0.0,0.0,2.112818016182932,2.092769642567289,0.0,0.0,0.0,51.2006323735731,5.0,1,0,0,50.0,0.0,4097.2656453321,0.0,0.0
